,user_id,typeAccount,verified,territories,createdAt,role,status
11804,3286,INVITATION,False,92,2021-01-18 15:23:30.221,,PRO
11805,3287,INVITATION,False,92,2021-01-18 15:25:10.222,,PRO
11806,3288,INVITATION,False,92,2021-01-18 15:28:46.520,,PRO
11807,3289,INVITATION,False,92,2021-01-18 15:30:12.472,,PRO
11808,3290,INVITATION,False,92,2021-01-18 15:32:00.428,,PRO
11809,3291,INVITATION,False,92,2021-01-18 15:32:58.779,,PRO
11810,3292,INVITATION,False,94,2021-01-20 13:57:34.147,OWNER,PRO
11832,3293,INVITATION,False,75,2021-01-22 16:45:21.260,OWNER,PRO
11835,3294,INVITATION,False,94,2021-01-28 14:34:43.748,OWNER,PRO
11837,3295,INVITATION,False,93,2021-01-29 11:31:01.026,OWNER,PRO
11841,3296,INVITATION,False,75,2021-02-02 14:27:05.518,EDITOR,PRO
11854,3297,INVITATION,False,75,2021-02-02 14:27:40.560,EDITOR,PRO
11867,3298,INVITATION,False,92,2021-02-04 10:00:38.081,OWNER,PRO
11869,3299,INVITATION,False,92,2021-02-05 10:57:41.189,OWNER,PRO
11871,3300,INVITATION,False,92,2021-02-05 12:59:15.929,OWNER,PRO
11873,3301,INVITATION,False,92,2021-02-05 13:19:57.969,EDITOR,PRO
11875,3302,INVITATION,False,92,2021-02-05 13:37:15.290,OWNER,PRO
11877,3303,INVITATION,False,92,2021-02-05 13:52:21.176,EDITOR,PRO
11879,3304,INVITATION,False,92,2021-02-05 13:53:07.823,OWNER,PRO
11881,3305,INVITATION,False,92,2021-02-05 13:56:31.351,OWNER,PRO
11883,3306,INVITATION,False,92,2021-02-05 16:14:36.660,OWNER,PRO
11887,3307,INVITATION,False,92,2021-02-08 16:26:50.857,OWNER,PRO
11889,3308,INVITATION,False,92,2021-02-08 16:41:12.058,OWNER,PRO
11891,3309,USER,True,92,2021-02-08 16:44:22.113,OWNER,PRO
11893,3310,INVITATION,False,92,2021-02-08 16:48:59.708,OWNER,PRO
11895,3311,USER,True,92,2021-02-09 15:45:38.555,OWNER,PRO
11897,3312,INVITATION,False,75,2021-02-10 14:50:01.642,OWNER,PRO
11899,3313,INVITATION,False,92,2021-02-10 15:07:13.152,OWNER,PRO
11901,3314,USER,True,67,2021-02-11 10:01:41.060,OWNER,PRO
11903,3315,INVITATION,False,92,2021-02-11 11:47:58.098,OWNER,PRO
11905,3316,INVITATION,False,33,2021-02-11 12:21:20.699,,PRO
11906,3317,INVITATION,False,92,2021-02-12 08:38:08.419,EDITOR,PRO
11908,3318,INVITATION,False,92,2021-02-12 08:40:57.285,EDITOR,PRO
11910,3319,INVITATION,False,92,2021-02-12 08:41:43.033,EDITOR,PRO
11912,3320,INVITATION,False,92,2021-02-12 08:42:50.053,EDITOR,PRO
11914,3321,INVITATION,False,95,2021-02-16 09:17:47.051,OWNER,PRO
11916,3322,INVITATION,False,93,2021-02-16 12:44:34.218,OWNER,PRO
11944,3323,INVITATION,False,75,2021-02-16 15:42:59.861,OWNER,PRO
11957,3324,INVITATION,False,75,2021-02-17 13:10:19.258,OWNER,PRO
11959,3325,INVITATION,False,92,2021-02-17 16:01:35.561,OWNER,PRO
11961,3326,INVITATION,False,92,2021-02-17 16:34:30.262,OWNER,PRO
11963,3327,INVITATION,False,75,2021-02-18 10:09:31.825,OWNER,PRO
11965,3328,INVITATION,False,75,2021-02-18 10:10:33.648,OWNER,PRO
11967,3329,INVITATION,False,92,2021-02-18 12:30:30.888,OWNER,PRO
11969,3330,USER,True,67,2021-02-18 14:32:23.540,OWNER,PRO
11971,3331,INVITATION,False,92,2021-02-19 10:40:13.498,OWNER,PRO
11973,3332,INVITATION,False,93,2021-02-19 15:46:20.087,EDITOR,PRO
11975,3333,INVITATION,False,93,2021-02-19 15:47:07.829,EDITOR,PRO
11977,3334,INVITATION,False,93,2021-02-19 15:47:39.909,EDITOR,PRO
11979,3335,INVITATION,False,93,2021-02-19 15:48:09.267,EDITOR,PRO
11981,3336,INVITATION,False,93,2021-02-19 15:49:18.638,EDITOR,PRO
11983,3337,INVITATION,False,93,2021-02-19 15:50:11.824,EDITOR,PRO
11985,3338,INVITATION,False,93,2021-02-19 15:50:40.618,EDITOR,PRO
11987,3339,INVITATION,False,93,2021-02-19 15:51:11.851,EDITOR,PRO
11989,3340,INVITATION,False,93,2021-02-19 15:51:57.721,EDITOR,PRO
11991,3341,INVITATION,False,93,2021-02-19 15:52:28.068,EDITOR,PRO
11993,3342,INVITATION,False,93,2021-02-19 15:53:24.808,EDITOR,PRO
11995,3343,INVITATION,False,93,2021-02-19 15:54:12.891,EDITOR,PRO
11997,3344,INVITATION,False,93,2021-02-19 15:54:46.342,EDITOR,PRO
11999,3345,INVITATION,False,93,2021-02-19 15:55:19.796,EDITOR,PRO
12001,3346,INVITATION,False,93,2021-02-19 15:57:52.742,EDITOR,PRO
12003,3347,INVITATION,False,93,2021-02-19 15:58:57.862,EDITOR,PRO
12005,3348,INVITATION,False,93,2021-02-19 16:00:15.288,EDITOR,PRO
12007,3349,INVITATION,False,93,2021-02-19 16:02:44.231,EDITOR,PRO
12009,3350,INVITATION,False,93,2021-02-19 16:29:51.028,EDITOR,PRO
12011,3351,INVITATION,False,92,2021-02-23 09:23:06.380,OWNER,PRO
12038,3352,INVITATION,False,67,2021-02-23 17:20:57.258,,PRO
12039,3353,INVITATION,False,06,2021-02-24 12:02:15.048,,PRO
12040,3354,INVITATION,False,93,2021-02-24 13:33:52.185,OWNER,PRO
12042,3355,INVITATION,False,06,2021-02-24 14:21:24.563,,PRO
12043,3356,INVITATION,False,92,2021-02-24 17:46:33.792,OWNER,PRO
12045,3357,INVITATION,False,34,2021-02-24 17:55:56.042,OWNER,PRO
12046,3358,INVITATION,False,94,2021-02-25 09:19:51.558,OWNER,PRO
12048,3359,USER,True,92,2021-02-25 09:26:15.645,OWNER,PRO
12050,3360,INVITATION,False,33,2021-02-25 14:10:53.333,OWNER,PRO
12052,3361,INVITATION,False,92,2021-02-25 16:22:33.548,OWNER,PRO
12054,3362,INVITATION,False,92,2021-02-26 12:33:21.879,OWNER,PRO
12056,3363,INVITATION,False,92,2021-03-02 09:52:26.487,OWNER,PRO
12058,3364,INVITATION,False,92,2021-03-02 09:54:24.171,OWNER,PRO
12060,3365,INVITATION,False,93,2021-03-02 14:14:57.128,OWNER,PRO
12062,3366,INVITATION,False,75,2021-03-02 14:19:58.763,OWNER,PRO
12067,3367,INVITATION,False,94,2021-03-02 16:17:16.460,OWNER,PRO
12069,3368,INVITATION,False,67,2021-03-03 09:39:05.927,OWNER,PRO
12072,3369,INVITATION,False,94,2021-03-04 14:42:31.730,EDITOR,PRO
12074,3370,INVITATION,False,94,2021-03-04 14:54:55.902,EDITOR,PRO
12076,3371,USER,True,94,2021-03-05 13:06:29.905,EDITOR,PRO
12082,3372,INVITATION,False,92,2021-03-05 15:43:15.947,,PRO
12083,3373,INVITATION,False,92,2021-03-08 12:58:56.311,OWNER,PRO
12085,3374,INVITATION,False,93,2021-03-08 14:04:47.823,OWNER,PRO
12087,3376,INVITATION,False,93,2021-03-09 09:28:42.217,OWNER,PRO
12089,3377,INVITATION,False,78,2021-03-09 12:58:09.841,OWNER,PRO
12091,3378,INVITATION,False,78,2021-03-09 13:01:31.261,OWNER,PRO
12093,3379,INVITATION,False,78,2021-03-09 13:05:37.081,OWNER,PRO
12097,3380,INVITATION,False,78,2021-03-09 13:07:10.371,OWNER,PRO
12099,3381,INVITATION,False,78,2021-03-09 13:25:11.819,OWNER,PRO
12101,3382,INVITATION,False,78,2021-03-09 13:40:10.662,OWNER,PRO
12103,3383,INVITATION,False,78,2021-03-09 13:50:42.638,OWNER,PRO
12105,3384,INVITATION,False,78,2021-03-09 13:52:10.201,OWNER,PRO
12107,3385,INVITATION,False,78,2021-03-09 13:54:46.021,OWNER,PRO
12109,3386,INVITATION,False,78,2021-03-09 14:04:19.493,OWNER,PRO
12111,3387,INVITATION,False,78,2021-03-09 14:14:27.759,OWNER,PRO
12113,3388,INVITATION,False,78,2021-03-09 14:16:11.733,OWNER,PRO
12115,3389,INVITATION,False,78,2021-03-09 14:22:17.064,OWNER,PRO
12117,3390,INVITATION,False,78,2021-03-09 14:25:56.371,OWNER,PRO
12119,3391,INVITATION,False,78,2021-03-09 14:32:00.474,OWNER,PRO
12121,3392,INVITATION,False,95,2021-03-10 14:07:50.732,,PRO
12122,3393,INVITATION,False,95,2021-03-10 15:24:57.360,READER,PRO
12124,3394,INVITATION,False,75,2021-03-12 15:54:24.431,OWNER,PRO
12126,3395,INVITATION,False,94,2021-03-12 17:27:51.496,OWNER,PRO
12128,3396,INVITATION,False,75,2021-03-15 14:54:31.736,,PRO
12129,3397,USER,True,92,2021-03-16 08:56:06.638,OWNER,PRO
12132,3398,INVITATION,False,67,2021-03-16 11:09:38.266,,PRO
12133,3399,INVITATION,False,92,2021-03-17 12:41:10.646,EDITOR,PRO
12135,3400,USER,False,78,2021-03-17 17:15:04.045,,PRO
12136,3401,INVITATION,False,92,2021-03-18 08:37:18.072,OWNER,PRO
12138,3402,INVITATION,False,92,2021-03-18 15:08:51.268,EDITOR,PRO
12140,3403,INVITATION,False,92,2021-03-19 11:49:18.736,OWNER,PRO
12142,3404,INVITATION,False,92,2021-03-19 14:25:15.338,EDITOR,PRO
12144,3405,INVITATION,False,93,2021-03-19 16:14:58.537,OWNER,PRO
12146,3406,INVITATION,False,93,2021-03-19 16:25:55.119,OWNER,PRO
12148,3407,INVITATION,False,93,2021-03-19 16:29:04.458,OWNER,PRO
12150,3408,INVITATION,False,94,2021-03-22 08:38:30.412,READER,PRO
12152,3409,USER,True,92,2021-03-22 09:51:24.430,OWNER,PRO
12155,3410,USER,True,75,2021-03-22 10:13:03.831,OWNER,PRO
12157,3411,INVITATION,False,94,2021-03-22 11:58:14.887,OWNER,PRO
12159,3412,INVITATION,False,67,2021-03-22 13:44:07.868,OWNER,PRO
12165,3413,INVITATION,False,67,2021-03-22 13:45:49.515,OWNER,PRO
12171,3414,INVITATION,False,94,2021-03-22 14:04:12.438,OWNER,PRO
12173,3415,USER,True,92,2021-03-22 14:13:43.239,OWNER,PRO
12183,3416,INVITATION,False,78,2021-03-22 14:40:17.989,OWNER,PRO
12185,3417,INVITATION,False,94,2021-03-22 15:23:16.301,OWNER,PRO
12187,3418,INVITATION,False,92,2021-03-22 15:44:59.841,EDITOR,PRO
12193,3419,INVITATION,False,92,2021-03-22 15:47:39.048,EDITOR,PRO
12197,3420,INVITATION,False,92,2021-03-22 15:48:18.901,EDITOR,PRO
12201,3421,INVITATION,False,92,2021-03-22 15:48:51.307,EDITOR,PRO
12205,3422,INVITATION,False,92,2021-03-22 15:52:51.742,EDITOR,PRO
12212,3423,INVITATION,False,92,2021-03-22 15:55:01.536,EDITOR,PRO
12232,3424,INVITATION,False,92,2021-03-22 16:04:15.631,EDITOR,PRO
12236,3425,INVITATION,False,92,2021-03-22 16:05:23.370,EDITOR,PRO
12240,3426,USER,True,67,2021-03-22 16:08:56.672,OWNER,PRO
12242,3427,INVITATION,False,93,2021-03-22 17:16:42.202,OWNER,PRO
12245,3428,INVITATION,False,92,2021-03-24 09:35:57.436,OWNER,PRO
12247,3429,INVITATION,False,94,2021-03-24 10:45:19.674,OWNER,PRO
12249,3430,USER,False,93,2021-03-24 11:11:55.773,OWNER,PRO
12262,3431,INVITATION,False,92,2021-03-24 14:00:33.292,OWNER,PRO
12268,3432,INVITATION,False,94,2021-03-24 15:57:51.136,OWNER,PRO
12270,3433,INVITATION,False,93,2021-03-25 11:20:35.138,OWNER,PRO
12272,3434,INVITATION,False,92,2021-03-25 12:57:01.224,EDITOR,PRO
12274,3435,INVITATION,False,75,2021-03-25 18:49:58.515,OWNER,PRO
12276,3436,USER,True,67,2021-03-29 08:51:51.786,OWNER,PRO
12293,3437,USER,True,92,2021-03-29 08:57:50.729,OWNER,PRO
12297,3438,INVITATION,False,92,2021-03-29 09:00:25.285,READER,PRO
12301,3439,INVITATION,False,33,2021-03-31 07:21:06.580,OWNER,PRO
12305,3440,INVITATION,False,93,2021-03-31 09:00:48.583,OWNER,PRO
12307,3441,INVITATION,False,78,2021-03-31 09:14:46.723,EDITOR,PRO
12311,3442,INVITATION,False,44,2021-03-31 11:16:35.096,OWNER,PRO
12316,3443,INVITATION,False,93,2021-03-31 14:17:14.936,OWNER,PRO
12318,3444,INVITATION,False,13,2021-03-31 14:34:39.405,,PRO
12319,3445,INVITATION,False,94,2021-03-31 15:30:03.452,EDITOR,PRO
12321,3446,INVITATION,False,33,2021-04-01 08:33:18.100,OWNER,PRO
12323,3447,INVITATION,False,67,2021-04-01 13:10:48.618,OWNER,PRO
12330,3448,INVITATION,False,93,2021-04-02 10:37:30.998,OWNER,PRO
12334,3449,INVITATION,False,93,2021-04-02 10:41:30.121,OWNER,PRO
12336,3450,INVITATION,False,93,2021-04-02 15:23:08.794,EDITOR,PRO
12338,3451,USER,True,67,2021-04-06 08:46:30.799,OWNER,PRO
12344,3452,INVITATION,False,67,2021-04-07 12:01:11.572,OWNER,PRO
12346,3453,INVITATION,False,93,2021-04-08 10:07:31.054,EDITOR,PRO
12348,3454,INVITATION,False,93,2021-04-08 14:21:51.240,OWNER,PRO
12350,3455,INVITATION,False,94,2021-04-09 08:40:52.095,,PRO
12351,3456,INVITATION,False,93,2021-04-09 09:54:35.876,EDITOR,PRO
12353,3457,INVITATION,False,94,2021-04-09 10:05:45.958,OWNER,PRO
12355,3458,INVITATION,False,94,2021-04-12 07:40:24.158,OWNER,PRO
12357,3459,INVITATION,False,93,2021-04-12 14:13:53.524,OWNER,PRO
12359,3460,INVITATION,False,93,2021-04-12 14:20:03.487,EDITOR,PRO
12361,3461,INVITATION,False,78,2021-04-13 09:04:13.405,OWNER,PRO
12368,3462,INVITATION,False,92,2021-04-13 09:26:45.979,OWNER,PRO
12378,3463,INVITATION,False,78,2021-04-13 09:57:27.131,OWNER,PRO
12381,3464,INVITATION,False,93,2021-04-14 09:33:43.882,EDITOR,PRO
12383,3465,INVITATION,False,92,2021-04-14 14:51:12.944,OWNER,PRO
12401,3466,INVITATION,False,92,2021-04-15 09:28:57.649,OWNER,PRO
12405,3467,INVITATION,False,06,2021-04-15 14:41:06.136,,PRO
12406,3468,INVITATION,False,93,2021-04-16 08:38:38.459,OWNER,PRO
12408,3469,INVITATION,False,93,2021-04-19 14:50:10.166,OWNER,PRO
12410,3470,INVITATION,False,93,2021-04-19 15:06:40.571,OWNER,PRO
12412,3471,INVITATION,False,974,2021-04-19 16:30:19.367,OWNER,PRO
12413,3472,INVITATION,False,33,2021-04-22 07:18:42.360,,PRO
12414,3473,INVITATION,False,93,2021-04-22 08:04:30.296,OWNER,PRO
12416,3474,INVITATION,False,93,2021-04-22 08:57:38.808,EDITOR,PRO
12418,3475,INVITATION,False,78,2021-04-22 16:03:45.758,OWNER,PRO
12420,3476,INVITATION,False,93,2021-04-23 08:13:58.425,OWNER,PRO
12424,3477,INVITATION,False,93,2021-04-27 15:54:55.662,OWNER,PRO
12426,3478,INVITATION,False,93,2021-04-28 09:42:11.859,OWNER,PRO
12428,3479,INVITATION,False,67,2021-04-28 13:17:59.477,EDITOR,PRO
12430,3480,USER,True,06,2021-04-29 10:35:14.493,OWNER,PRO
12448,3481,INVITATION,False,93,2021-04-29 12:01:55.943,OWNER,PRO
12450,3482,INVITATION,False,78,2021-04-29 12:14:25.829,OWNER,PRO
12452,3483,INVITATION,False,33,2021-04-29 12:42:50.400,OWNER,PRO
12454,3484,INVITATION,False,33,2021-04-29 13:32:47.181,OWNER,PRO
12461,3485,INVITATION,False,93,2021-04-29 14:09:40.850,OWNER,PRO
12463,3486,INVITATION,False,94,2021-04-29 14:55:48.311,OWNER,PRO
12465,3487,INVITATION,False,93,2021-04-30 09:40:55.258,OWNER,PRO
12471,3488,INVITATION,False,94,2021-04-30 15:26:19.604,OWNER,PRO
12473,3489,INVITATION,False,75,2021-05-03 17:25:24.771,OWNER,PRO
12475,3490,INVITATION,False,93,2021-05-04 08:28:31.068,OWNER,PRO
12479,3491,INVITATION,False,93,2021-05-05 12:44:21.422,OWNER,PRO
12482,3492,USER,True,93,2021-05-05 14:10:26.455,OWNER,PRO
12484,3493,INVITATION,False,93,2021-05-06 11:56:03.148,OWNER,PRO
12487,3494,INVITATION,False,75,2021-05-06 12:45:02.071,OWNER,PRO
12489,3495,INVITATION,False,93,2021-05-06 14:00:22.314,OWNER,PRO
12491,3496,INVITATION,False,93,2021-05-07 10:44:38.030,OWNER,PRO
12493,3497,INVITATION,False,78,2021-05-07 11:10:01.396,OWNER,PRO
12495,3498,INVITATION,False,93,2021-05-07 12:34:35.904,OWNER,PRO
12497,3499,USER,True,92,2021-05-10 12:45:56.581,OWNER,PRO
12518,3500,INVITATION,False,67,2021-05-11 09:40:13.379,OWNER,PRO
12521,3501,USER,True,93,2021-05-11 11:37:11.374,OWNER,PRO
12523,3502,INVITATION,False,92,2021-05-12 08:50:13.675,OWNER,PRO
12525,3503,INVITATION,False,94,2021-05-12 10:12:46.957,OWNER,PRO
12527,3504,INVITATION,False,92,2021-05-12 10:17:11.604,OWNER,PRO
12530,3505,USER,True,94,2021-05-12 11:32:47.034,OWNER,PRO
12532,3506,INVITATION,False,94,2021-05-12 12:12:07.449,OWNER,PRO
12534,3507,INVITATION,False,75,2021-05-12 12:19:21.511,OWNER,PRO
12536,3508,INVITATION,False,94,2021-05-12 12:36:54.964,OWNER,PRO
12539,3509,INVITATION,False,93,2021-05-12 15:11:51.207,OWNER,PRO
12541,3510,INVITATION,False,93,2021-05-14 15:16:25.861,EDITOR,PRO
12543,3511,INVITATION,False,93,2021-05-17 12:01:19.184,OWNER,PRO
12546,3512,INVITATION,False,67,2021-05-17 12:19:49.479,OWNER,PRO
12548,3513,INVITATION,False,95,2021-05-18 09:06:38.305,OWNER,PRO
12551,3514,INVITATION,False,95,2021-05-18 09:44:38.170,OWNER,PRO
12555,3515,INVITATION,False,91,2021-05-18 12:43:24.691,,PRO
12556,3516,INVITATION,False,77,2021-05-18 15:58:22.069,OWNER,PRO
12588,3517,USER,True,94,2021-05-19 12:20:46.210,OWNER,PRO
12590,3518,INVITATION,False,33,2021-05-20 09:05:10.142,OWNER,PRO
12592,3519,INVITATION,False,78,2021-05-20 12:17:57.947,OWNER,PRO
12594,3520,INVITATION,False,78,2021-05-20 13:04:13.704,OWNER,PRO
12596,3521,INVITATION,False,77,2021-05-25 15:23:58.637,OWNER,PRO
12598,3522,INVITATION,False,78,2021-05-26 09:57:40.025,OWNER,PRO
12602,3523,INVITATION,False,94,2021-05-26 12:26:24.387,OWNER,PRO
12604,3524,INVITATION,False,78,2021-05-26 15:11:31.143,OWNER,PRO
12608,3525,INVITATION,False,95,2021-05-26 15:59:01.948,OWNER,PRO
12609,3526,INVITATION,False,06,2021-05-27 09:15:39.427,OWNER,PRO
12627,3527,INVITATION,False,33,2021-05-27 09:36:21.890,OWNER,PRO
12629,3528,INVITATION,False,93,2021-05-28 08:54:57.321,OWNER,PRO
12631,3529,USER,True,75,2021-05-28 13:10:08.905,OWNER,PRO
12633,3530,INVITATION,False,93,2021-05-28 13:41:05.673,OWNER,PRO
12635,3531,INVITATION,False,94,2021-05-28 15:08:09.311,OWNER,PRO
12654,3532,INVITATION,False,93,2021-05-31 13:58:02.058,OWNER,PRO
12656,3533,INVITATION,False,93,2021-06-01 07:49:06.447,OWNER,PRO
12658,3534,INVITATION,False,93,2021-06-01 09:56:42.552,,PRO
12659,3535,INVITATION,False,92,2021-06-01 12:21:19.411,OWNER,PRO
12661,3536,INVITATION,False,92,2021-06-01 12:28:27.494,OWNER,PRO
12663,3537,INVITATION,False,94,2021-06-02 10:26:34.559,OWNER,PRO
12665,3538,INVITATION,False,93,2021-06-03 09:40:22.973,OWNER,PRO
12667,3539,INVITATION,False,92,2021-06-03 13:57:38.245,EDITOR,PRO
12670,3540,INVITATION,False,92,2021-06-04 10:09:19.330,EDITOR,PRO
12673,3541,INVITATION,False,75,2021-06-04 12:18:34.161,OWNER,PRO
12676,3542,INVITATION,False,94,2021-06-07 10:16:46.572,EDITOR,PRO
12678,3543,INVITATION,False,94,2021-06-07 11:43:30.090,EDITOR,PRO
12680,3544,USER,True,77,2021-06-09 07:47:19.950,OWNER,PRO
12682,3545,INVITATION,False,93,2021-06-09 08:36:23.002,OWNER,PRO
12685,3546,INVITATION,False,67,2021-06-09 09:37:53.164,OWNER,PRO
12689,3547,INVITATION,False,92,2021-06-09 13:03:56.855,OWNER,PRO
12693,3548,INVITATION,False,92,2021-06-09 13:52:06.250,EDITOR,PRO
12695,3549,INVITATION,False,94,2021-06-09 14:42:30.576,OWNER,PRO
12697,3550,USER,True,77,2021-06-10 07:24:41.161,OWNER,PRO
12701,3551,INVITATION,False,75,2021-06-10 11:59:05.890,,PRO
12702,3552,INVITATION,False,75,2021-06-10 12:49:07.703,OWNER,PRO
12704,3553,INVITATION,False,92,2021-06-10 12:55:51.419,OWNER,PRO
12706,3554,INVITATION,False,75,2021-06-10 12:56:44.941,OWNER,PRO
12708,3555,INVITATION,False,77,2021-06-10 15:07:23.065,OWNER,PRO
12711,3556,INVITATION,False,75,2021-06-10 15:08:12.823,OWNER,PRO
12713,3557,INVITATION,False,59,2021-06-10 15:12:30.151,READER,PRO
12718,3558,INVITATION,False,67,2021-06-11 09:39:53.623,,PRO
12719,3559,USER,True,94,2021-06-11 13:31:52.540,OWNER,PRO
12721,3560,INVITATION,False,67,2021-06-14 07:51:33.193,OWNER,PRO
12724,3561,INVITATION,False,77,2021-06-14 08:29:47.215,OWNER,PRO
12726,3562,INVITATION,False,77,2021-06-14 15:48:20.765,OWNER,PRO
12728,3563,INVITATION,False,06,2021-06-15 10:18:51.602,EDITOR,PRO
12730,3564,INVITATION,False,06,2021-06-15 10:21:27.948,EDITOR,PRO
12732,3565,INVITATION,False,06,2021-06-15 10:36:38.563,EDITOR,PRO
12734,3566,INVITATION,False,06,2021-06-15 10:37:44.775,,PRO
12735,3567,INVITATION,False,06,2021-06-15 10:39:01.443,EDITOR,PRO
12737,3568,INVITATION,False,06,2021-06-15 10:40:03.340,EDITOR,PRO
12739,3569,INVITATION,False,06,2021-06-15 10:41:32.859,EDITOR,PRO
12741,3570,INVITATION,False,06,2021-06-15 10:45:09.008,EDITOR,PRO
12743,3571,INVITATION,False,06,2021-06-15 10:48:33.004,EDITOR,PRO
12745,3572,INVITATION,False,06,2021-06-15 10:49:36.667,EDITOR,PRO
12747,3573,INVITATION,False,95,2021-06-15 11:43:24.531,OWNER,PRO
12749,3574,INVITATION,False,95,2021-06-15 11:59:16.757,OWNER,PRO
12751,3575,INVITATION,False,95,2021-06-15 12:00:10.199,OWNER,PRO
12753,3576,INVITATION,False,95,2021-06-15 12:01:41.295,OWNER,PRO
12756,3577,INVITATION,False,95,2021-06-15 12:02:19.686,OWNER,PRO
12758,3578,INVITATION,False,95,2021-06-15 12:05:22.117,OWNER,PRO
12759,3579,INVITATION,False,95,2021-06-15 12:06:50.002,,PRO
12760,3580,INVITATION,False,95,2021-06-15 12:19:30.682,OWNER,PRO
12762,3581,INVITATION,False,95,2021-06-15 12:20:30.662,OWNER,PRO
12764,3582,INVITATION,False,95,2021-06-15 12:22:48.587,,PRO
12765,3583,INVITATION,False,95,2021-06-15 12:25:25.747,OWNER,PRO
12767,3584,INVITATION,False,06,2021-06-15 12:25:46.397,EDITOR,PRO
12769,3585,INVITATION,False,95,2021-06-15 12:26:54.041,OWNER,PRO
12771,3586,INVITATION,False,95,2021-06-15 12:28:29.092,OWNER,PRO
12773,3587,INVITATION,False,95,2021-06-15 12:29:27.293,OWNER,PRO
12775,3588,INVITATION,False,95,2021-06-15 12:34:13.864,,PRO
12776,3589,INVITATION,False,95,2021-06-15 12:34:56.056,OWNER,PRO
12782,3590,INVITATION,False,95,2021-06-15 12:35:49.064,,PRO
12783,3591,INVITATION,False,95,2021-06-15 12:54:30.346,OWNER,PRO
12789,3592,INVITATION,False,95,2021-06-15 12:55:39.024,OWNER,PRO
12791,3593,INVITATION,False,95,2021-06-15 13:16:09.959,OWNER,PRO
12793,3594,INVITATION,False,95,2021-06-15 13:19:26.431,OWNER,PRO
12795,3595,INVITATION,False,95,2021-06-15 13:20:56.802,OWNER,PRO
12797,3596,INVITATION,False,95,2021-06-15 13:24:06.187,OWNER,PRO
12799,3597,INVITATION,False,95,2021-06-15 13:31:02.550,OWNER,PRO
12801,3598,INVITATION,False,95,2021-06-15 13:32:30.488,OWNER,PRO
12803,3599,INVITATION,False,95,2021-06-15 13:38:39.607,OWNER,PRO
12806,3600,INVITATION,False,95,2021-06-15 13:40:40.527,OWNER,PRO
12808,3601,INVITATION,False,33,2021-06-15 13:42:13.703,,PRO
12809,3602,INVITATION,False,95,2021-06-15 13:45:56.666,OWNER,PRO
12810,3603,INVITATION,False,95,2021-06-15 13:47:50.122,OWNER,PRO
12812,3604,INVITATION,False,95,2021-06-15 13:47:57.127,OWNER,PRO
12814,3605,INVITATION,False,95,2021-06-15 13:52:01.786,OWNER,PRO
12816,3606,INVITATION,False,95,2021-06-15 13:54:03.682,OWNER,PRO
12818,3607,INVITATION,False,95,2021-06-15 13:58:58.978,OWNER,PRO
12820,3608,INVITATION,False,95,2021-06-15 14:02:58.967,OWNER,PRO
12822,3609,INVITATION,False,95,2021-06-15 14:06:16.977,OWNER,PRO
12825,3610,INVITATION,False,95,2021-06-15 14:08:14.226,OWNER,PRO
12827,3611,INVITATION,False,95,2021-06-15 14:08:34.490,OWNER,PRO
12829,3612,INVITATION,False,95,2021-06-15 14:15:11.802,OWNER,PRO
12831,3613,INVITATION,False,33,2021-06-15 14:17:20.920,OWNER,PRO
12833,3614,INVITATION,False,95,2021-06-15 14:20:31.561,,PRO
12834,3615,INVITATION,False,95,2021-06-15 14:21:33.643,OWNER,PRO
12836,3616,INVITATION,False,95,2021-06-15 14:23:21.300,OWNER,PRO
12838,3617,INVITATION,False,95,2021-06-15 14:24:00.588,OWNER,PRO
12841,3618,INVITATION,False,95,2021-06-15 14:26:45.970,OWNER,PRO
12845,3619,INVITATION,False,95,2021-06-15 14:28:38.962,OWNER,PRO
12847,3620,USER,True,95,2021-06-15 14:29:22.572,OWNER,PRO
12848,3621,INVITATION,False,95,2021-06-15 14:32:21.216,OWNER,PRO
12850,3622,INVITATION,False,75,2021-06-15 14:32:58.340,OWNER,PRO
12852,3623,INVITATION,False,75,2021-06-15 14:34:19.258,OWNER,PRO
12854,3624,INVITATION,False,95,2021-06-15 14:35:29.482,OWNER,PRO
12856,3625,INVITATION,False,95,2021-06-15 14:37:13.634,OWNER,PRO
12858,3626,INVITATION,False,95,2021-06-15 14:39:28.367,OWNER,PRO
12860,3627,INVITATION,False,95,2021-06-15 14:40:00.621,OWNER,PRO
12862,3628,INVITATION,False,95,2021-06-15 14:41:27.935,OWNER,PRO
12864,3629,INVITATION,False,95,2021-06-15 14:43:12.736,OWNER,PRO
12866,3630,INVITATION,False,95,2021-06-15 14:47:29.068,OWNER,PRO
12868,3631,INVITATION,False,95,2021-06-15 14:51:42.454,OWNER,PRO
12869,3632,INVITATION,False,95,2021-06-15 14:53:40.437,OWNER,PRO
12871,3633,INVITATION,False,95,2021-06-15 14:54:49.037,OWNER,PRO
12876,3634,INVITATION,False,95,2021-06-15 14:57:48.770,OWNER,PRO
