,createdAt,territories,departement
2142,2020-11,['93'],93
2143,2020-11,['93'],93
2144,2020-11,['93'],93
2145,2020-11,['93'],93
2146,2020-11,['93'],93
2147,2020-11,['93'],93
2148,2020-11,['93'],93
2149,2020-11,['93'],93
2150,2020-11,['93'],93
2151,2020-11,['93'],93
2152,2020-11,['93'],93
2153,2020-11,['93'],93
2154,2020-11,['93'],93
2155,2020-11,['93'],93
2156,2020-11,['93'],93
2157,2020-11,['93'],93
2158,2020-11,['93'],93
2159,2020-11,['93'],93
2160,2020-11,['93'],93
2161,2020-11,['93'],93
2162,2020-11,['93'],93
2163,2020-11,['93'],93
2164,2020-11,['93'],93
2165,2020-11,['94'],94
2166,2020-11,['94'],94
2167,2020-11,['94'],94
2168,2020-11,['94'],94
2169,2020-11,['94'],94
2170,2020-11,['94'],94
2171,2020-11,['94'],94
2172,2020-11,['94'],94
2173,2020-11,['94'],94
2174,2020-11,['94'],94
2175,2020-11,['94'],94
2176,2020-11,['94'],94
2177,2020-11,['94'],94
2178,2020-11,['94'],94
2179,2020-11,['94'],94
2180,2020-11,['94'],94
2181,2020-11,['94'],94
2182,2020-11,['94'],94
2183,2020-11,['94'],94
2184,2020-11,['94'],94
2185,2020-11,['94'],94
2186,2020-11,['94'],94
2187,2020-11,['94'],94
2188,2020-11,['94'],94
2189,2020-11,['94'],94
2190,2020-11,['94'],94
2191,2020-11,['94'],94
2192,2020-11,['94'],94
2193,2020-11,['94'],94
2194,2020-11,['94'],94
2195,2020-11,['94'],94
2196,2020-11,['94'],94
2197,2020-11,['94'],94
2198,2020-11,['94'],94
2199,2020-11,['94'],94
2200,2020-11,['94'],94
2201,2020-11,['94'],94
2202,2020-11,['94'],94
2203,2020-11,['94'],94
2204,2020-11,['94'],94
2205,2020-11,['94'],94
2206,2020-11,['94'],94
2207,2020-11,['94'],94
2208,2020-11,['94'],94
2209,2020-11,['94'],94
2210,2020-11,['94'],94
2211,2020-11,['94'],94
2212,2020-11,['94'],94
2213,2020-11,['94'],94
2214,2020-11,['94'],94
2215,2020-11,['94'],94
2216,2020-11,['94'],94
2217,2020-11,['94'],94
2218,2020-11,['94'],94
2219,2020-11,['94'],94
2220,2020-11,['94'],94
2221,2020-11,['94'],94
2222,2020-11,['94'],94
2223,2020-11,['94'],94
2224,2020-11,['94'],94
2225,2020-11,['94'],94
2226,2020-11,['94'],94
2227,2020-11,['94'],94
2228,2020-11,['94'],94
2229,2020-11,['94'],94
2230,2020-11,['94'],94
2231,2020-11,['94'],94
2232,2020-11,['94'],94
2233,2020-11,['94'],94
2234,2020-11,['94'],94
2235,2020-11,['94'],94
2236,2020-11,['94'],94
2237,2020-11,['94'],94
2238,2020-11,['94'],94
2239,2020-11,['94'],94
2240,2020-11,['94'],94
2241,2020-11,['94'],94
2242,2020-11,['94'],94
2243,2020-11,['94'],94
2244,2020-11,['94'],94
2245,2020-11,['94'],94
2246,2020-11,['94'],94
2247,2020-11,['94'],94
2248,2020-11,['94'],94
2249,2020-11,['94'],94
2250,2020-11,['94'],94
2251,2020-11,['94'],94
2252,2020-11,['94'],94
2253,2020-11,['94'],94
2254,2020-11,['94'],94
2255,2020-11,['94'],94
2256,2020-11,['94'],94
2257,2020-11,['94'],94
2258,2020-11,['94'],94
2259,2020-11,['94'],94
2260,2020-11,['94'],94
2261,2020-11,['94'],94
2262,2020-11,['94'],94
2263,2020-11,['94'],94
2264,2020-11,['94'],94
2265,2020-11,['94'],94
2266,2020-11,['94'],94
2267,2020-11,['94'],94
2268,2020-11,['94'],94
2269,2020-11,['94'],94
2270,2020-11,['94'],94
2271,2020-11,['94'],94
2272,2020-11,['94'],94
2273,2020-11,['94'],94
2274,2020-11,['94'],94
2275,2020-11,['94'],94
2276,2020-11,['94'],94
2277,2020-11,['94'],94
2278,2020-11,['94'],94
2279,2020-11,['94'],94
2280,2020-11,['94'],94
2281,2020-11,['94'],94
2282,2020-11,['94'],94
2283,2020-11,['94'],94
2284,2020-11,['94'],94
2285,2020-11,['94'],94
2286,2020-11,['94'],94
2287,2020-11,['94'],94
2288,2020-11,['94'],94
2289,2020-11,['94'],94
2290,2020-11,['94'],94
2291,2020-11,['94'],94
2292,2020-11,['94'],94
2293,2020-11,['94'],94
2294,2020-11,['94'],94
2295,2020-11,['94'],94
2296,2020-11,['94'],94
2297,2020-11,['94'],94
2298,2020-11,['94'],94
2299,2020-11,['94'],94
2300,2020-11,['94'],94
2301,2020-11,['94'],94
2302,2020-11,['94'],94
2303,2020-11,['94'],94
2304,2020-11,['94'],94
2305,2020-11,['94'],94
2306,2020-11,['94'],94
2307,2020-11,['94'],94
2308,2020-11,['94'],94
2309,2020-11,['94'],94
2310,2020-11,['94'],94
2311,2020-11,['94'],94
2312,2020-11,['94'],94
2313,2020-11,['94'],94
2314,2020-11,['94'],94
2315,2020-11,['94'],94
2316,2020-11,['94'],94
2317,2020-11,['94'],94
2318,2020-11,['94'],94
2319,2020-11,['94'],94
2320,2020-11,['94'],94
2321,2020-11,['94'],94
2322,2020-11,['94'],94
2323,2020-11,['94'],94
2324,2020-11,['94'],94
2325,2020-11,['94'],94
2326,2020-11,['94'],94
2327,2020-11,['94'],94
2328,2020-11,['94'],94
2329,2020-11,['94'],94
2330,2020-11,['94'],94
2331,2020-11,['94'],94
2332,2020-11,['94'],94
2333,2020-11,['94'],94
2334,2020-11,['94'],94
2335,2020-11,['94'],94
2336,2020-11,['94'],94
2337,2020-11,['94'],94
2338,2020-11,['94'],94
2339,2020-11,['94'],94
2340,2020-11,['94'],94
2341,2020-11,['94'],94
2342,2020-11,['94'],94
2343,2020-11,['94'],94
2344,2020-11,['94'],94
2345,2020-11,['94'],94
2346,2020-11,['94'],94
2347,2020-11,['94'],94
2348,2020-11,['94'],94
2349,2020-11,['94'],94
2350,2020-11,['94'],94
2351,2020-11,['94'],94
2352,2020-11,['94'],94
2353,2020-11,['94'],94
2354,2020-11,['94'],94
2355,2020-11,['94'],94
2356,2020-11,['94'],94
2357,2020-11,['94'],94
2358,2020-11,['94'],94
2359,2020-11,['94'],94
2360,2020-11,['94'],94
2361,2020-11,['94'],94
2362,2020-11,['94'],94
2363,2020-11,['94'],94
2364,2020-11,['94'],94
2365,2020-11,['94'],94
2366,2020-11,['94'],94
2367,2020-11,['94'],94
2368,2020-11,['94'],94
2369,2020-11,['94'],94
2370,2020-11,['94'],94
2371,2020-11,['94'],94
2372,2020-11,['94'],94
2373,2020-11,['94'],94
2374,2020-11,['94'],94
2375,2020-11,['94'],94
2376,2020-11,['94'],94
2377,2020-11,['94'],94
2378,2020-11,['94'],94
2379,2020-11,['94'],94
2380,2020-11,['94'],94
2381,2020-11,['94'],94
2382,2020-11,['94'],94
2383,2020-11,['94'],94
2384,2020-11,['94'],94
2385,2020-11,['94'],94
2386,2020-11,['94'],94
2387,2020-11,['94'],94
2388,2020-11,['94'],94
2389,2020-11,['94'],94
2390,2020-11,['94'],94
2391,2020-11,['94'],94
2392,2020-11,['94'],94
2393,2020-11,['94'],94
2394,2020-11,['94'],94
2395,2020-11,['94'],94
2396,2020-11,['94'],94
2397,2020-11,['94'],94
2398,2020-11,['94'],94
2399,2020-11,['94'],94
2400,2020-11,['94'],94
2401,2020-11,['94'],94
2402,2020-11,['94'],94
2403,2020-11,['94'],94
2404,2020-11,['94'],94
2405,2020-11,['94'],94
2406,2020-11,['94'],94
2407,2020-11,['94'],94
2408,2020-11,['94'],94
2409,2020-11,['94'],94
2410,2020-11,['94'],94
2411,2020-11,['94'],94
2412,2020-11,['94'],94
2413,2020-11,['94'],94
2414,2020-11,['94'],94
2415,2020-11,['94'],94
2416,2020-11,['94'],94
2417,2020-11,['94'],94
2418,2020-11,['94'],94
2419,2020-11,['94'],94
2420,2020-11,['94'],94
2421,2020-11,['94'],94
2422,2020-11,['94'],94
2423,2020-11,['94'],94
2424,2020-11,['94'],94
2425,2020-11,['94'],94
2426,2020-11,['94'],94
2427,2020-11,['94'],94
2428,2020-11,['94'],94
2429,2020-11,['94'],94
2430,2020-11,['94'],94
2431,2020-11,['94'],94
2432,2020-11,['94'],94
2433,2020-11,['94'],94
2434,2020-11,['94'],94
2435,2020-11,['94'],94
2436,2020-11,['94'],94
2437,2020-11,['94'],94
2438,2020-11,['94'],94
2439,2020-11,['94'],94
2440,2020-11,['94'],94
2441,2020-11,['94'],94
2442,2020-11,['94'],94
2443,2020-11,['94'],94
2444,2020-11,['94'],94
2445,2020-11,['94'],94
2446,2020-11,['94'],94
2447,2020-11,['94'],94
2448,2020-11,['94'],94
2449,2020-11,['94'],94
2450,2020-11,['94'],94
2451,2020-11,['94'],94
2452,2020-11,['94'],94
2453,2020-11,['94'],94
2454,2020-11,['94'],94
2455,2020-11,['94'],94
2456,2020-11,['94'],94
2457,2020-11,['94'],94
2458,2020-11,['94'],94
2459,2020-11,['94'],94
2460,2020-11,['94'],94
2461,2020-11,['94'],94
2462,2020-11,['94'],94
2463,2020-11,['94'],94
2464,2020-11,['94'],94
2465,2020-11,['94'],94
2466,2020-11,['94'],94
2467,2020-11,['94'],94
2468,2020-11,['94'],94
2469,2020-11,['94'],94
2470,2020-11,['94'],94
2471,2020-11,['94'],94
2472,2020-11,['94'],94
2473,2020-11,['94'],94
2474,2020-11,['94'],94
2475,2020-11,['94'],94
2476,2020-11,['94'],94
2477,2020-11,['94'],94
2478,2020-11,['94'],94
2479,2020-11,['94'],94
2480,2020-11,['94'],94
2481,2020-11,['94'],94
2482,2020-11,['94'],94
2483,2020-11,['94'],94
2484,2020-11,['94'],94
2485,2020-11,['94'],94
2486,2020-11,['94'],94
2487,2020-11,['94'],94
2488,2020-11,['94'],94
2489,2020-11,['94'],94
2490,2020-11,['94'],94
2491,2020-11,['94'],94
2492,2020-11,['94'],94
2493,2020-11,['94'],94
2494,2020-11,['94'],94
2495,2020-11,['94'],94
2496,2020-11,['94'],94
2497,2020-11,['94'],94
2498,2020-11,['94'],94
2499,2020-11,['94'],94
2500,2020-11,['94'],94
2501,2020-11,['94'],94
2502,2020-11,['95'],95
2503,2020-11,['95'],95
2504,2020-11,['95'],95
2505,2020-11,['95'],95
2506,2020-11,['95'],95
2507,2020-11,['95'],95
2508,2020-11,['95'],95
2509,2020-11,['95'],95
2510,2020-11,['95'],95
2511,2020-11,['95'],95
2512,2020-11,['75'],75
2513,2020-12,['75'],75
2514,2020-12,['44'],44
2515,2020-12,['75'],75
2516,2020-12,['75'],75
2517,2020-12,['75'],75
2518,2020-12,['75'],75
2519,2020-12,['75'],75
2520,2020-12,['75'],75
2521,2020-12,['75'],75
2522,2020-12,['75'],75
2523,2020-12,['75'],75
2524,2020-12,['75'],75
2525,2020-12,['75'],75
2526,2020-12,['75'],75
2527,2020-12,['75'],75
2528,2020-12,['75'],75
2529,2020-12,['75'],75
2530,2020-12,['75'],75
2531,2020-12,['75'],75
2532,2020-12,['75'],75
2533,2020-12,['75'],75
2534,2020-12,['93'],93
2535,2020-12,['33'],33
2536,2020-12,['93'],93
2537,2020-12,['67'],67
2538,2020-12,['78'],78
2539,2020-12,['78'],78
2540,2020-12,['78'],78
2541,2020-12,['78'],78
2542,2020-12,['78'],78
2543,2020-12,['78'],78
2544,2020-12,['78'],78
2545,2020-12,['78'],78
2546,2020-12,['78'],78
2547,2020-12,['78'],78
2548,2020-12,['78'],78
2549,2020-12,['78'],78
2550,2020-12,['78'],78
2551,2020-12,['78'],78
2552,2020-12,['78'],78
2553,2020-12,['78'],78
2554,2020-12,['78'],78
2555,2020-12,['78'],78
2556,2020-12,['78'],78
2557,2020-12,['78'],78
2558,2020-12,['78'],78
2559,2020-12,['69'],69
2560,2020-12,['75'],75
2561,2021-01,['33'],33
2562,2021-01,['33'],33
2563,2021-01,['95'],95
2564,2021-01,['67'],67
2565,2021-01,['94'],94
2566,2021-01,['94'],94
2567,2021-01,['00'],00
2568,2021-01,['00'],00
2569,2021-01,['33'],33
2570,2021-01,['34'],34
2571,2021-01,['93'],93
2572,2021-01,['92'],92
2573,2021-01,['92'],92
2574,2021-01,['92'],92
2575,2021-01,['92'],92
2576,2021-01,['75'],75
2577,2021-01,['33'],33
2578,2021-01,['95'],95
2579,2021-01,['95'],95
2580,2021-01,['94'],94
2581,2021-01,['75'],75
2582,2021-01,['75'],75
2583,2021-01,['75'],75
2584,2021-01,['75'],75
2585,2021-01,['75'],75
2586,2021-01,['75'],75
2587,2021-01,['75'],75
2588,2021-02,['75'],75
2589,2021-02,['75'],75
2590,2021-02,['92'],92
2591,2021-02,['92'],92
2592,2021-02,['92'],92
2593,2021-02,['92'],92
2594,2021-02,['92'],92
2595,2021-02,['92'],92
2596,2021-02,['92'],92
2597,2021-02,['92'],92
2598,2021-02,['92'],92
2599,2021-02,['92'],92
2600,2021-02,['92'],92
2601,2021-02,['92'],92
2602,2021-02,['92'],92
2603,2021-02,['92'],92
2604,2021-02,['92'],92
2605,2021-02,['92'],92
2606,2021-02,['92'],92
2607,2021-02,['75'],75
2608,2021-02,['92'],92
2609,2021-02,['92'],92
2610,2021-02,['92'],92
2611,2021-02,['92'],92
2612,2021-02,['92'],92
2613,2021-02,['92'],92
2614,2021-02,['92'],92
2615,2021-02,['00'],00
2616,2021-02,['92'],92
2617,2021-02,['92'],92
2618,2021-02,['92'],92
2619,2021-02,['92'],92
2620,2021-02,['95'],95
2621,2021-02,['67'],67
2622,2021-02,['92'],92
2623,2021-02,['67'],67
2624,2021-02,['06'],06
2625,2021-02,['67'],67
2626,2021-02,['75'],75
2627,2021-02,['75'],75
2628,2021-02,['92'],92
2629,2021-02,['92'],92
2630,2021-02,['92'],92
2631,2021-02,['95'],95
2632,2021-02,['95'],95
2633,2021-02,['95'],95
2634,2021-02,['95'],95
2635,2021-02,['95'],95
2636,2021-02,['78'],78
2637,2021-02,['78'],78
2638,2021-02,['78'],78
2639,2021-02,['78'],78
2640,2021-02,['78'],78
2641,2021-02,['78'],78
2642,2021-02,['78'],78
2643,2021-02,['78'],78
2644,2021-02,['78'],78
2645,2021-02,['78'],78
2646,2021-02,['75'],75
2647,2021-02,['78'],78
2648,2021-02,['78'],78
2649,2021-02,['78'],78
2650,2021-02,['78'],78
2651,2021-02,['78'],78
2652,2021-02,['78'],78
2653,2021-02,['78'],78
2654,2021-02,['78'],78
2655,2021-02,['78'],78
2656,2021-02,['78'],78
2657,2021-02,['78'],78
2658,2021-02,['78'],78
2659,2021-02,['92'],92
2660,2021-02,['06'],06
2661,2021-02,['92'],92
2662,2021-02,['92'],92
2663,2021-02,['92'],92
2664,2021-02,['75'],75
2665,2021-02,['75'],75
2666,2021-02,['94'],94
2667,2021-02,['92'],92
2668,2021-02,['94'],94
2669,2021-02,['67'],67
2670,2021-02,['94'],94
2671,2021-02,['92'],92
2672,2021-02,['75'],75
2673,2021-02,['92'],92
2674,2021-02,['67'],67
2675,2021-02,['92'],92
2676,2021-02,['95'],95
2677,2021-02,['93'],93
2678,2021-02,['92'],92
2679,2021-02,['94'],94
2680,2021-02,['94'],94
2681,2021-02,['94'],94
2682,2021-02,['67'],67
2683,2021-02,['67'],67
2684,2021-02,['94'],94
2685,2021-02,['94'],94
2686,2021-02,['75'],75
2687,2021-02,['06'],06
2688,2021-02,['78'],78
2689,2021-02,['78'],78
2690,2021-02,['78'],78
2691,2021-02,['67'],67
2692,2021-02,['92'],92
2693,2021-02,['34'],34
2694,2021-02,['92'],92
2695,2021-02,['92'],92
2696,2021-02,['92'],92
2697,2021-02,['92'],92
2698,2021-02,['95'],95
2699,2021-02,['92'],92
2700,2021-02,['94'],94
2701,2021-02,['94'],94
2702,2021-02,['94'],94
2703,2021-02,['94'],94
2704,2021-02,['33'],33
2705,2021-02,['33'],33
2706,2021-03,['94'],94
2707,2021-03,['92'],92
2708,2021-03,['92'],92
2709,2021-03,['93'],93
2710,2021-03,['67'],67
2711,2021-03,['93'],93
2712,2021-03,['94'],94
2713,2021-03,['93'],93
2714,2021-03,['28'],28
2715,2021-03,['93'],93
2716,2021-03,['93'],93
2717,2021-03,['92'],92
2718,2021-03,['95'],95
2719,2021-03,['95'],95
2720,2021-03,['78'],78
2721,2021-03,['78'],78
2722,2021-03,['92'],92
2723,2021-03,['78'],78
2724,2021-03,['67'],67
2725,2021-03,['93'],93
2726,2021-03,['92'],92
2727,2021-03,['92'],92
2728,2021-03,['75'],75
2729,2021-03,['44'],44
2730,2021-03,['94'],94
2731,2021-03,['92'],92
2732,2021-03,['13'],13
2733,2021-03,['75'],75
2734,2021-03,['75'],75
2735,2021-03,['75'],75
2736,2021-03,['75'],75
2737,2021-03,['75'],75
2738,2021-03,['75'],75
2739,2021-03,['75'],75
2740,2021-03,['75'],75
2741,2021-03,['94'],94
2742,2021-03,['95'],95
2743,2021-03,['95'],95
2744,2021-03,['95'],95
2745,2021-03,['95'],95
2746,2021-03,['95'],95
2747,2021-03,['95'],95
2748,2021-03,['95'],95
2749,2021-03,['95'],95
2750,2021-03,['95'],95
2751,2021-03,['95'],95
2752,2021-03,['95'],95
2753,2021-03,['95'],95
2754,2021-03,['95'],95
2755,2021-03,['95'],95
2756,2021-03,['95'],95
2757,2021-03,['95'],95
2758,2021-03,['95'],95
2759,2021-03,['95'],95
2760,2021-03,['95'],95
2761,2021-03,['95'],95
2762,2021-03,['06'],06
2763,2021-03,['78'],78
2764,2021-03,['92'],92
2765,2021-03,['94'],94
2766,2021-03,['67'],67
2767,2021-03,['94'],94
2768,2021-03,['93'],93
2769,2021-03,['92'],92
2770,2021-03,['94'],94
2771,2021-03,['78'],78
2772,2021-03,['95'],95
2773,2021-03,['93'],93
2774,2021-03,['93'],93
2775,2021-03,['95'],95
2776,2021-03,['67'],67
2777,2021-03,['95'],95
2778,2021-03,['93'],93
2779,2021-03,['67'],67
2780,2021-03,['93'],93
2781,2021-03,['78'],78
2782,2021-03,['44'],44
2783,2021-03,['93'],93
2784,2021-03,['92'],92
2785,2021-04,['33'],33
2786,2021-04,['67'],67
2787,2021-04,['94'],94
2788,2021-04,['67'],67
2789,2021-04,['92'],92
2790,2021-04,['92'],92
2791,2021-04,['77'],77
2792,2021-04,['67'],67
2793,2021-04,['95'],95
2794,2021-04,['95'],95
2795,2021-04,['95'],95
2796,2021-04,['95'],95
2797,2021-04,['95'],95
2798,2021-04,['94'],94
2799,2021-04,['78'],78
2800,2021-04,['78'],78
2801,2021-04,['93'],93
2802,2021-04,['06'],06
2803,2021-04,['06'],06
2804,2021-04,['36'],36
2805,2021-04,['78'],78
2806,2021-04,['78'],78
2807,2021-04,['75'],75
2808,2021-04,['92'],92
2809,2021-04,['92'],92
2810,2021-04,['974'],974
2811,2021-04,['93'],93
2812,2021-04,['93'],93
2813,2021-04,['78'],78
2814,2021-04,['93'],93
2815,2021-04,['93'],93
2816,2021-04,['33'],33
2817,2021-04,['93'],93
2818,2021-04,['67'],67
2819,2021-04,['75'],75
2820,2021-04,['75'],75
2821,2021-04,['75'],75
2822,2021-04,['67'],67
2823,2021-04,['06'],06
2824,2021-04,['93'],93
2825,2021-04,['93'],93
2826,2021-04,['93'],93
2827,2021-04,['67'],67
2828,2021-04,['44'],44
2829,2021-04,['06'],06
2830,2021-04,['93'],93
2831,2021-04,['06'],06
2832,2021-04,['78'],78
2833,2021-04,['75'],75
2834,2021-04,['91'],91
2835,2021-04,['93'],93
2836,2021-04,['93'],93
2837,2021-04,['33'],33
2838,2021-04,['94'],94
2839,2021-04,['33'],33
2840,2021-04,['94'],94
2841,2021-05,['33'],33
2842,2021-05,['94'],94
2843,2021-05,['78'],78
2844,2021-05,['67'],67
2845,2021-05,['93'],93
2846,2021-05,['93'],93
2847,2021-05,['93'],93
2848,2021-05,['93'],93
