,territories,status
7746,00,SIMPLE_USER
7747,36,PRO
7748,36,PRO
7749,91,PRO
7750,44,PRO
7751,75,PRO
7752,77,PRO
7753,91,PRO
7754,91,PRO
7755,91,PRO
7756,59,PRO
7757,59,PRO
7758,77,PRO
7759,59,PRO
7760,77,PRO
7761,59,PRO
7762,34,PRO
7763,94,PRO
7764,94,PRO
7765,94,PRO
7766,94,PRO
7767,94,PRO
7768,77,PRO
7769,77,PRO
7770,77,PRO
7771,06,PRO
7772,75,PRO
7773,63,PRO
7774,76,PRO
7775,34,PRO
7776,34,PRO
7777,63,PRO
7778,36,PRO
7779,36,PRO
7780,63,PRO
7781,36,PRO
7782,93,PRO
7783,76,PRO
7784,76,PRO
7785,36,PRO
7786,36,PRO
7787,63,PRO
7788,76,PRO
7789,00,SIMPLE_USER
7790,63,PRO
7791,34,PRO
7792,75,PRO
7793,34,PRO
7794,34,PRO
7795,94,PRO
7796,34,PRO
7797,34,PRO
7798,34,PRO
7799,75,PRO
7800,75,PRO
7801,59,PRO
7802,92,PRO
7803,00,PRO
7804,00,PRO
7805,00,SIMPLE_USER
7806,15,PRO
7807,94,PRO
7808,94,PRO
7809,94,PRO
7810,94,PRO
7811,94,PRO
7812,00,SIMPLE_USER
7813,34,PRO
7814,77,PRO
7815,77,PRO
7816,34,PRO
7817,34,PRO
7818,34,PRO
7819,91,PRO
7820,94,PRO
7821,94,PRO
7822,94,PRO
7823,94,PRO
7824,94,PRO
7825,94,PRO
7826,94,PRO
7827,94,PRO
7828,94,PRO
7829,94,PRO
7830,91,PRO
7831,95,PRO
7832,95,PRO
7833,95,PRO
7834,95,PRO
7835,77,PRO
7836,34,PRO
7837,34,PRO
7838,34,PRO
7839,34,PRO
7840,34,PRO
7841,21,PRO
7842,95,PRO
7843,95,PRO
7844,95,PRO
7845,95,PRO
7846,95,PRO
7847,95,PRO
7848,95,PRO
7849,95,PRO
7850,95,PRO
7851,95,PRO
7852,34,PRO
7853,"63,15",PRO
7854,34,PRO
7855,44,PRO
7856,63,PRO
7857,34,PRO
7858,34,PRO
7859,06,PRO
7860,06,PRO
7861,06,PRO
7862,06,PRO
7863,06,PRO
7864,06,PRO
7865,06,PRO
7866,06,PRO
7867,06,PRO
7868,06,PRO
7869,06,PRO
7870,06,PRO
7871,06,PRO
7872,06,PRO
7873,06,PRO
7874,06,PRO
7875,06,PRO
7876,06,PRO
7877,06,PRO
7878,06,PRO
7879,06,PRO
7880,00,SIMPLE_USER
7881,76,ADMIN_SOLIGUIDE
7882,77,PRO
7883,91,PRO
7884,36,PRO
7885,77,PRO
7886,34,PRO
7887,36,PRO
7888,06,PRO
7889,06,PRO
7890,63,PRO
7891,63,PRO
7892,63,PRO
7893,95,PRO
7894,92,PRO
7895,34,PRO
7896,34,PRO
7897,34,PRO
7898,34,PRO
7899,34,PRO
7900,44,PRO
7901,44,PRO
7902,34,PRO
7903,34,PRO
7904,06,PRO
7905,75,PRO
7906,91,PRO
7907,91,PRO
7908,44,PRO
7909,34,PRO
7910,94,PRO
7911,94,PRO
7912,34,PRO
7913,34,PRO
7914,34,PRO
7915,34,PRO
7916,34,PRO
7917,34,PRO
7918,34,PRO
7919,34,PRO
7920,34,PRO
7921,34,PRO
7922,34,PRO
7923,34,PRO
7924,34,PRO
7925,34,PRO
7926,34,PRO
7927,34,PRO
7928,34,PRO
7929,34,PRO
7930,34,PRO
7931,34,PRO
7932,34,PRO
7933,34,PRO
7934,34,PRO
7935,34,PRO
7936,34,PRO
7937,34,PRO
7938,34,PRO
7939,34,PRO
7940,34,PRO
7941,34,PRO
7942,34,PRO
7943,34,PRO
7944,34,PRO
7945,34,PRO
7946,34,PRO
7947,34,PRO
7948,67,ADMIN_SOLIGUIDE
7949,34,PRO
7950,34,PRO
7951,34,PRO
7952,34,PRO
7953,34,PRO
7954,34,PRO
7955,34,PRO
7956,07,PRO
7957,34,PRO
7958,75,PRO
7959,34,PRO
7960,94,PRO
7961,94,PRO
7962,16,ADMIN_SOLIGUIDE
7963,91,PRO
7964,15,PRO
7965,15,PRO
7966,15,PRO
7967,15,PRO
7968,15,PRO
7969,15,PRO
7970,15,PRO
7971,15,PRO
7972,15,PRO
7973,33,ADMIN_SOLIGUIDE
7974,36,PRO
7975,36,PRO
7976,36,PRO
7977,36,PRO
7978,36,PRO
7979,34,PRO
7980,34,PRO
7981,34,PRO
7982,34,PRO
7983,34,PRO
7984,34,PRO
7985,34,PRO
7986,34,PRO
7987,34,PRO
7988,34,PRO
7989,34,PRO
7990,34,PRO
7991,34,PRO
7992,34,PRO
7993,44,PRO
7994,95,PRO
7995,44,PRO
7996,91,PRO
7997,67,PRO
7998,92,PRO
7999,34,PRO
8000,34,PRO
8001,34,PRO
8002,34,PRO
8003,34,PRO
8004,34,PRO
8005,34,PRO
8006,44,PRO
8007,34,PRO
8008,34,PRO
8009,78,PRO
8010,78,PRO
8011,78,PRO
8012,78,PRO
8013,78,PRO
8014,78,PRO
8015,78,PRO
8016,78,PRO
8017,78,PRO
8018,78,PRO
8019,78,PRO
8020,78,PRO
8021,78,PRO
8022,78,PRO
8023,78,PRO
8024,78,PRO
8025,07,PRO
8026,34,PRO
8027,34,PRO
8028,07,PRO
8029,44,PRO
8030,34,PRO
8031,34,PRO
8032,33,PRO
8033,34,PRO
8034,59,ADMIN_SOLIGUIDE
8035,93,ADMIN_SOLIGUIDE
8036,34,PRO
8037,07,PRO
8038,00,SIMPLE_USER
8039,06,PRO
8040,06,PRO
8041,06,PRO
8042,06,PRO
8043,33,PRO
8044,06,PRO
8045,06,PRO
8046,06,PRO
8047,59,PRO
8048,63,PRO
8049,75,PRO
8050,78,PRO
8051,94,PRO
8052,75,PRO
8053,07,PRO
8054,33,ADMIN_SOLIGUIDE
8055,06,PRO
8056,06,PRO
8057,06,PRO
8058,75,PRO
8059,00,SIMPLE_USER
8060,75,PRO
8061,75,PRO
8062,75,PRO
8063,75,PRO
8064,00,SIMPLE_USER
8065,75,PRO
8066,75,PRO
8067,75,PRO
8068,75,PRO
8069,75,PRO
8070,07,PRO
8071,07,PRO
8072,06,PRO
8073,06,PRO
8074,06,PRO
8075,77,ADMIN_SOLIGUIDE
8076,00,SIMPLE_USER
8077,34,PRO
8078,06,PRO
8079,06,PRO
8080,06,PRO
8081,06,PRO
8082,06,PRO
8083,06,PRO
8084,06,PRO
8085,06,PRO
8086,06,PRO
8087,06,PRO
8088,06,PRO
8089,06,PRO
8090,06,PRO
8091,06,PRO
8092,06,PRO
8093,06,PRO
8094,06,PRO
8095,06,PRO
8096,06,PRO
8097,06,PRO
8098,06,PRO
8099,06,PRO
8100,06,PRO
8101,06,PRO
8102,06,PRO
8103,06,PRO
8104,06,PRO
8105,94,PRO
8106,33,PRO
8107,33,PRO
8108,33,PRO
8109,78,PRO
8110,78,PRO
8111,06,PRO
8112,06,PRO
8113,75,PRO
8114,06,PRO
8115,06,PRO
8116,06,PRO
8117,75,PRO
8118,67,PRO
8119,78,PRO
8120,34,PRO
8121,67,PRO
8122,67,PRO
8123,67,PRO
8124,67,PRO
8125,67,PRO
8126,67,PRO
8127,67,PRO
8128,67,PRO
8129,67,PRO
8130,91,PRO
8131,67,PRO
8132,67,PRO
8133,67,PRO
8134,34,PRO
8135,34,PRO
8136,67,PRO
8137,67,PRO
8138,67,PRO
8139,44,PRO
8140,67,PRO
8141,67,PRO
8142,34,PRO
8143,34,PRO
8144,34,PRO
8145,34,PRO
8146,34,PRO
8147,77,PRO
8148,34,PRO
8149,34,PRO
8150,34,PRO
8151,44,PRO
8152,34,PRO
8153,67,PRO
8154,44,PRO
8155,44,PRO
8156,44,PRO
8157,06,PRO
8158,75,PRO
8159,44,PRO
8160,78,PRO
8161,00,SIMPLE_USER
8162,00,SIMPLE_USER
8163,67,PRO
8164,33,PRO
8165,06,PRO
8166,92,PRO
8167,92,PRO
8168,91,PRO
8169,44,PRO
8170,44,PRO
8171,44,PRO
8172,44,PRO
8173,44,PRO
8174,44,PRO
8175,44,PRO
8176,44,PRO
8177,44,PRO
8178,44,PRO
8179,44,PRO
8180,36,PRO
8181,67,PRO
8182,06,PRO
8183,13,PRO
8184,75,PRO
8185,75,PRO
8186,06,PRO
8187,06,PRO
8188,44,PRO
8189,06,PRO
8190,06,PRO
8191,06,PRO
8192,06,PRO
8193,06,PRO
8194,06,PRO
8195,06,PRO
8196,06,PRO
8197,06,PRO
8198,06,PRO
8199,77,PRO
8200,06,PRO
8201,06,PRO
8202,06,PRO
8203,06,PRO
8204,06,PRO
8205,06,PRO
8206,75,PRO
8207,77,PRO
8208,06,PRO
8209,78,PRO
8210,75,PRO
8211,91,PRO
8212,13,PRO
8213,94,PRO
8214,00,SIMPLE_USER
8215,34,PRO
8216,34,PRO
8217,78,PRO
8218,78,PRO
8219,78,PRO
8220,78,PRO
8221,78,PRO
8222,78,PRO
8223,78,PRO
8224,78,PRO
8225,34,PRO
8226,94,PRO
8227,34,PRO
8228,94,PRO
8229,34,PRO
8230,07,PRO
8231,00,SIMPLE_USER
8232,06,PRO
8233,06,PRO
8234,00,SIMPLE_USER
8235,44,PRO
8236,00,SIMPLE_USER
8237,00,SIMPLE_USER
8238,75,PRO
8239,77,PRO
8240,33,PRO
8241,34,PRO
8242,34,PRO
8243,34,PRO
8244,77,PRO
8245,77,PRO
8246,77,PRO
8247,77,PRO
8248,77,PRO
8249,77,PRO
8250,77,PRO
8251,77,PRO
8252,77,PRO
8253,77,PRO
8254,77,PRO
8255,77,PRO
8256,94,PRO
8257,34,PRO
8258,34,PRO
8259,34,PRO
8260,76,PRO
8261,77,PRO
8262,34,PRO
8263,34,PRO
8264,34,PRO
8265,34,PRO
8266,34,PRO
8267,00,SIMPLE_USER
8268,06,PRO
8269,63,PRO
8270,77,PRO
8271,06,PRO
8272,13,PRO
8273,78,PRO
8274,78,PRO
8275,78,PRO
8276,78,PRO
8277,78,PRO
8278,78,PRO
8279,78,PRO
8280,78,PRO
8281,78,PRO
8282,78,PRO
8283,78,PRO
8284,78,PRO
8285,78,PRO
8286,78,PRO
8287,78,PRO
8288,78,PRO
8289,78,PRO
8290,78,PRO
8291,78,PRO
8292,78,PRO
8293,78,PRO
8294,78,PRO
8295,78,PRO
8296,78,PRO
8297,78,PRO
8298,76,PRO
8299,78,PRO
8300,77,PRO
8301,77,PRO
8302,77,PRO
8303,77,PRO
8304,77,PRO
8305,77,PRO
8306,77,PRO
8307,77,PRO
8308,77,PRO
8309,77,PRO
8310,77,PRO
8311,77,PRO
8312,77,PRO
8313,93,PRO
8314,34,PRO
8315,34,PRO
8316,34,PRO
8317,21,PRO
8318,76,PRO
8319,34,PRO
8320,77,PRO
8321,36,PRO
8322,77,PRO
8323,67,PRO
8324,13,PRO
8325,93,PRO
8326,77,PRO
8327,13,PRO
8328,13,PRO
8329,63,PRO
8330,67,PRO
8331,67,PRO
8332,44,PRO
8333,78,PRO
8334,94,PRO
8335,94,PRO
8336,75,PRO
8337,77,PRO
8338,34,PRO
8339,34,PRO
8340,67,PRO
8341,67,PRO
8342,75,PRO
8343,67,PRO
8344,67,PRO
8345,92,PRO
8346,67,PRO
8347,94,PRO
8348,34,PRO
8349,34,PRO
8350,00,SIMPLE_USER
8351,34,PRO
8352,34,PRO
8353,34,PRO
8354,33,PRO
8355,06,PRO
8356,34,PRO
8357,33,PRO
8358,75,PRO
8359,00,SIMPLE_USER
8360,00,SIMPLE_USER
8361,63,PRO
8362,00,SIMPLE_USER
8363,92,PRO
8364,67,PRO
8365,67,PRO
8366,07,PRO
8367,07,PRO
8368,07,PRO
8369,07,PRO
8370,07,PRO
8371,67,PRO
8372,67,PRO
8373,67,PRO
8374,67,PRO
8375,36,PRO
8376,33,PRO
8377,67,PRO
8378,67,PRO
8379,67,PRO
8380,67,PRO
8381,67,PRO
8382,36,PRO
8383,75,PRO
8384,75,PRO
8385,75,PRO
8386,75,PRO
8387,75,PRO
8388,75,PRO
8389,67,PRO
8390,59,PRO
8391,67,PRO
8392,67,PRO
8393,67,PRO
8394,67,PRO
8395,00,SIMPLE_USER
8396,67,PRO
8397,67,PRO
8398,67,PRO
8399,67,PRO
8400,67,PRO
8401,87,PRO
8402,34,PRO
8403,34,PRO
8404,34,PRO
8405,34,PRO
8406,34,PRO
8407,06,PRO
8408,06,PRO
8409,06,PRO
8410,67,PRO
8411,67,PRO
8412,67,PRO
8413,67,PRO
8414,67,PRO
8415,33,ADMIN_SOLIGUIDE
8416,67,PRO
8417,63,PRO
8418,36,PRO
8419,75,PRO
8420,00,SIMPLE_USER
8421,33,PRO
8422,06,PRO
8423,92,PRO
8424,33,PRO
8425,67,PRO
8426,67,PRO
8427,36,PRO
8428,67,PRO
8429,67,PRO
8430,67,PRO
8431,67,PRO
8432,59,PRO
8433,34,PRO
8434,06,PRO
8435,06,PRO
8436,06,PRO
8437,06,PRO
8438,06,PRO
8439,63,PRO
8440,76,PRO
8441,34,PRO
8442,67,PRO
8443,21,ADMIN_SOLIGUIDE
8444,21,ADMIN_SOLIGUIDE
8445,77,PRO
8446,13,PRO
8447,34,PRO
8448,06,PRO
8449,06,PRO
8450,06,PRO
8451,06,PRO
8452,06,PRO
8453,06,PRO
8454,06,PRO
8455,75,PRO
8456,06,PRO
8457,06,PRO
8458,06,PRO
8459,06,PRO
8460,06,PRO
8461,06,PRO
8462,06,PRO
8463,06,PRO
8464,91,PRO
8465,67,PRO
8466,00,SIMPLE_USER
8467,00,SIMPLE_USER
8468,06,PRO
8469,06,PRO
8470,06,PRO
8471,06,PRO
8472,06,PRO
8473,06,PRO
8474,06,PRO
8475,06,PRO
8476,06,PRO
8477,06,PRO
8478,06,PRO
8479,07,PRO
8480,07,PRO
8481,06,PRO
8482,07,PRO
8483,06,PRO
8484,07,PRO
8485,07,PRO
8486,06,PRO
8487,07,PRO
8488,07,PRO
8489,07,PRO
8490,07,PRO
8491,07,PRO
8492,76,PRO
8493,92,PRO
8494,36,PRO
8495,00,SIMPLE_USER
8496,94,PRO
8497,07,PRO
8498,63,PRO
8499,33,PRO
8500,33,PRO
8501,33,PRO
8502,33,PRO
8503,36,PRO
8504,15,PRO
8505,15,PRO
8506,26,PRO
8507,06,PRO
8508,06,PRO
8509,24,PRO
8510,36,PRO
8511,36,PRO
8512,36,PRO
8513,36,PRO
8514,36,PRO
8515,36,PRO
8516,34,PRO
8517,34,PRO
8518,34,PRO
8519,07,PRO
8520,36,PRO
8521,36,PRO
8522,76,PRO
8523,34,PRO
8524,34,PRO
8525,07,PRO
8526,34,PRO
8527,07,PRO
8528,07,PRO
8529,07,PRO
8530,75,PRO
8531,21,PRO
8532,00,SIMPLE_USER
8533,92,PRO
8534,92,PRO
8535,92,PRO
8536,95,PRO
8537,75,PRO
8538,76,PRO
8539,76,PRO
8540,91,PRO
8541,34,PRO
8542,63,PRO
8543,63,PRO
8544,91,PRO
8545,75,PRO
8546,75,PRO
8547,94,PRO
8548,06,PRO
8549,06,PRO
8550,06,PRO
8551,92,PRO
8552,75,PRO
8553,93,PRO
8554,93,PRO
8555,93,PRO
8556,93,PRO
8557,93,PRO
8558,75,PRO
8559,91,PRO
8560,92,PRO
8561,75,PRO
8562,75,PRO
8563,34,PRO
8564,75,PRO
8565,06,PRO
8566,36,PRO
8567,76,PRO
8568,56,PRO
8569,34,PRO
8570,56,PRO
8571,34,PRO
8572,67,PRO
8573,06,PRO
8574,67,PRO
8575,67,PRO
8576,00,SIMPLE_USER
8577,34,PRO
8578,34,PRO
8579,34,PRO
8580,63,PRO
8581,36,PRO
8582,59,PRO
8583,36,PRO
8584,78,PRO
8585,78,PRO
8586,78,PRO
8587,78,PRO
8588,34,PRO
8589,34,PRO
8590,93,PRO
8591,34,PRO
8592,34,PRO
8593,36,PRO
8594,34,PRO
8595,34,PRO
8596,36,PRO
8597,36,PRO
8598,36,PRO
8599,36,PRO
8600,36,PRO
8601,36,PRO
8602,34,PRO
8603,33,PRO
8604,77,PRO
8605,77,PRO
8606,77,PRO
8607,77,PRO
8608,77,PRO
8609,77,PRO
8610,91,PRO
8611,34,PRO
8612,93,PRO
8613,94,PRO
8614,93,PRO
8615,00,SIMPLE_USER
8616,77,PRO
8617,07,PRO
8618,07,PRO
8619,07,PRO
8620,07,PRO
8621,07,PRO
8622,07,PRO
8623,07,PRO
8624,36,PRO
8625,78,PRO
8626,76,PRO
8627,07,PRO
8628,07,PRO
8629,07,PRO
8630,07,PRO
8631,07,PRO
8632,07,PRO
8633,07,PRO
8634,07,PRO
8635,07,PRO
8636,07,PRO
8637,07,PRO
8638,36,PRO
8639,44,PRO
8640,77,PRO
8641,44,PRO
8642,44,PRO
8643,44,PRO
8644,44,PRO
8645,44,PRO
8646,75,PRO
8647,59,PRO
8648,00,SIMPLE_USER
8649,93,PRO
8650,06,PRO
8651,06,PRO
8652,06,PRO
8653,75,PRO
8654,75,PRO
8655,63,PRO
8656,75,PRO
8657,75,PRO
8658,07,PRO
8659,77,PRO
8660,75,PRO
8661,77,PRO
8662,77,PRO
8663,06,PRO
8664,06,PRO
8665,06,PRO
8666,06,PRO
8667,07,PRO
8668,34,PRO
8669,06,PRO
8670,07,PRO
8671,59,PRO
8672,16,PRO
8673,06,PRO
8674,06,PRO
8675,76,PRO
8676,78,PRO
8677,78,PRO
8678,78,PRO
8679,75,PRO
8680,75,PRO
8681,06,PRO
8682,77,PRO
8683,67,PRO
8684,63,PRO
8685,34,PRO
8686,34,PRO
8687,00,SIMPLE_USER
8688,92,PRO
8689,78,PRO
8690,67,PRO
8691,33,PRO
8692,16,PRO
8693,06,PRO
8694,33,ADMIN_SOLIGUIDE
8695,67,PRO
8696,92,PRO
8697,33,PRO
8698,77,PRO
8699,06,PRO
8700,06,PRO
8701,56,PRO
8702,06,PRO
8703,06,PRO
8704,77,PRO
8705,34,PRO
8706,93,PRO
8707,67,PRO
8708,00,SIMPLE_USER
8709,06,PRO
8710,06,PRO
8711,06,PRO
8712,00,SIMPLE_USER
8713,16,PRO
8714,63,PRO
8715,00,SIMPLE_USER
8716,06,PRO
8717,94,PRO
8718,16,PRO
8719,16,PRO
8720,16,PRO
8721,95,PRO
8722,78,PRO
8723,06,PRO
8724,16,PRO
8725,07,PRO
8726,33,PRO
8727,91,PRO
8728,15,PRO
8729,78,PRO
8730,78,PRO
8731,63,PRO
8732,63,PRO
8733,63,PRO
8734,63,PRO
8735,63,PRO
8736,06,PRO
8737,75,PRO
8738,06,PRO
8739,06,PRO
8740,06,PRO
8741,06,PRO
8742,77,PRO
8743,06,PRO
8744,06,PRO
8745,16,PRO
8746,95,PRO
8747,06,PRO
8748,06,PRO
8749,06,PRO
8750,06,PRO
8751,06,PRO
8752,16,PRO
8753,06,PRO
8754,06,PRO
8755,26,PRO
8756,26,PRO
8757,91,PRO
8758,06,PRO
8759,06,PRO
8760,06,PRO
8761,06,PRO
8762,06,PRO
8763,06,PRO
8764,06,PRO
8765,06,PRO
8766,77,PRO
8767,06,PRO
8768,06,PRO
8769,06,PRO
8770,06,PRO
8771,06,PRO
8772,06,PRO
8773,06,PRO
8774,06,PRO
8775,06,PRO
8776,06,PRO
8777,06,PRO
8778,06,PRO
8779,63,PRO
8780,63,PRO
8781,"33,06",ADMIN_SOLIGUIDE
8782,16,PRO
8783,67,PRO
8784,34,PRO
8785,92,PRO
8786,06,PRO
8787,06,PRO
8788,06,PRO
8789,63,PRO
8790,06,PRO
8791,06,PRO
8792,06,PRO
8793,06,PRO
8794,06,PRO
8795,06,PRO
8796,06,PRO
8797,06,PRO
8798,06,PRO
8799,06,PRO
8800,06,PRO
8801,06,PRO
8802,06,PRO
8803,06,PRO
8804,33,PRO
8805,06,PRO
8806,75,PRO
8807,06,PRO
8808,06,PRO
8809,00,SIMPLE_USER
8810,75,PRO
8811,75,PRO
8812,75,PRO
8813,33,PRO
8814,33,PRO
8815,34,PRO
8816,34,PRO
8817,34,PRO
8818,63,PRO
8819,63,PRO
8820,21,PRO
8821,77,PRO
8822,63,PRO
8823,06,PRO
8824,00,SIMPLE_USER
8825,16,PRO
8826,36,PRO
8827,77,PRO
8828,63,PRO
8829,78,PRO
8830,16,PRO
8831,16,PRO
8832,07,PRO
8833,07,PRO
8834,07,PRO
8835,76,PRO
8836,76,PRO
8837,93,PRO
8838,34,PRO
8839,16,PRO
8840,77,PRO
8841,77,PRO
8842,77,PRO
8843,77,PRO
8844,77,PRO
8845,00,SIMPLE_USER
8846,44,PRO
8847,00,SIMPLE_USER
8848,15,PRO
8849,67,PRO
8850,92,PRO
8851,34,PRO
8852,77,PRO
8853,78,PRO
8854,16,PRO
8855,16,PRO
8856,16,PRO
8857,75,PRO
8858,59,PRO
8859,94,PRO
8860,76,PRO
8861,33,PRO
8862,78,PRO
8863,78,PRO
8864,76,PRO
8865,75,PRO
8866,76,PRO
8867,44,PRO
8868,34,PRO
8869,34,PRO
8870,34,PRO
8871,75,PRO
8872,13,PRO
8873,78,PRO
8874,13,PRO
8875,91,PRO
8876,91,PRO
8877,91,PRO
8878,91,PRO
8879,91,PRO
8880,91,PRO
8881,91,PRO
8882,16,PRO
8883,75,PRO
8884,75,PRO
8885,00,SIMPLE_USER
8886,78,PRO
8887,13,PRO
8888,13,PRO
8889,15,PRO
8890,13,PRO
8891,13,PRO
8892,13,PRO
8893,06,PRO
8894,06,PRO
8895,06,PRO
8896,06,PRO
8897,34,PRO
8898,87,PRO
8899,36,PRO
8900,95,PRO
8901,95,PRO
8902,95,PRO
8903,95,PRO
8904,77,PRO
8905,67,PRO
8906,33,PRO
8907,95,PRO
8908,93,PRO
8909,77,PRO
8910,34,PRO
8911,34,PRO
8912,34,PRO
8913,34,PRO
8914,34,PRO
8915,34,PRO
8916,34,PRO
8917,34,PRO
8918,34,PRO
8919,34,PRO
8920,34,PRO
8921,34,PRO
8922,34,PRO
8923,34,PRO
8924,34,PRO
8925,34,PRO
8926,95,PRO
8927,76,PRO
8928,33,PRO
8929,75,PRO
8930,95,PRO
8931,91,PRO
8932,34,PRO
8933,78,PRO
8934,78,PRO
8935,67,PRO
8936,44,PRO
8937,91,PRO
8938,78,PRO
8939,78,PRO
8940,67,PRO
8941,67,PRO
8942,13,PRO
8943,67,PRO
8944,77,PRO
8945,13,PRO
8946,13,PRO
8947,67,PRO
8948,34,PRO
8949,07,PRO
8950,67,PRO
8951,13,PRO
8952,67,PRO
8953,67,PRO
8954,67,PRO
8955,13,PRO
8956,24,PRO
8957,75,PRO
8958,94,PRO
8959,00,SIMPLE_USER
8960,75,PRO
8961,75,PRO
8962,91,PRO
8963,91,PRO
8964,77,PRO
8965,77,PRO
8966,"77,91",PRO
8967,91,PRO
8968,93,PRO
8969,44,PRO
8970,77,PRO
8971,07,PRO
8972,00,SIMPLE_USER
8973,78,PRO
8974,76,PRO
8975,78,PRO
8976,78,PRO
8977,76,PRO
8978,00,SIMPLE_USER
8979,93,PRO
8980,36,PRO
8981,44,PRO
8982,00,SIMPLE_USER
8983,67,PRO
8984,78,PRO
8985,78,PRO
8986,76,PRO
8987,78,PRO
8988,07,PRO
8989,06,PRO
8990,06,PRO
8991,06,PRO
8992,06,PRO
8993,75,PRO
8994,06,PRO
8995,06,PRO
8996,06,PRO
8997,06,PRO
8998,06,PRO
8999,06,PRO
9000,06,PRO
9001,33,PRO
9002,06,PRO
9003,06,PRO
9004,06,PRO
9005,06,PRO
9006,06,PRO
9007,06,PRO
9008,06,PRO
9009,06,PRO
9010,06,PRO
9011,13,PRO
9012,06,PRO
9013,06,PRO
9014,06,PRO
9015,00,SIMPLE_USER
9016,06,PRO
9017,06,PRO
9018,06,PRO
9019,06,PRO
9020,06,PRO
9021,06,PRO
9022,75,PRO
9023,06,PRO
9024,06,PRO
9025,13,PRO
9026,13,PRO
9027,44,PRO
9028,93,PRO
9029,91,PRO
9030,91,PRO
9031,91,PRO
9032,36,PRO
9033,00,SIMPLE_USER
9034,34,PRO
9035,24,PRO
9036,34,PRO
9037,76,PRO
9038,91,PRO
9039,91,PRO
9040,67,PRO
9041,77,PRO
9042,00,SIMPLE_USER
