,monthly,lieu_id,territoire,check,status_PRO
124929,2022-01,15971,63,2022-0115971,1
124933,2022-01,15970,63,2022-0115970,1
124939,2022-01,15973,63,2022-0115973,1
124941,2022-01,15620,63,2022-0115620,1
124943,2022-01,5545,34,2022-015545,1
124952,2022-01,5516,34,2022-015516,1
124955,2022-01,5534,34,2022-015534,1
124963,2022-01,11,75,2022-0111,1
124969,2022-01,14989,76,2022-0114989,1
124982,2022-01,14546,36,2022-0114546,1
124990,2022-01,14419,36,2022-0114419,1
125008,2022-01,15329,78,2022-0115329,1
125277,2022-01,14966,75,2022-0114966,1
125278,2022-01,12602,75,2022-0112602,1
125281,2022-01,6979,75,2022-016979,1
125308,2022-01,3023,93,2022-013023,1
125310,2022-01,15370,63,2022-0115370,1
125316,2022-01,15365,63,2022-0115365,1
125412,2022-01,15433,15,2022-0115433,1
125416,2022-01,15396,15,2022-0115396,1
125434,2022-01,7490,94,2022-017490,1
125471,2022-01,5897,78,2022-015897,1
125555,2022-01,5888,78,2022-015888,1
125584,2022-01,5912,78,2022-015912,1
125594,2022-01,2269,67,2022-012269,1
125666,2022-01,7485,67,2022-017485,1
125691,2022-01,2707,92,2022-012707,1
125729,2022-01,8963,76,2022-018963,1
125830,2022-01,11446,33,2022-0111446,1
125831,2022-01,11445,33,2022-0111445,1
125833,2022-01,15910,34,2022-0115910,1
125856,2022-01,15920,15,2022-0115920,1
125860,2022-01,5909,78,2022-015909,1
125863,2022-01,15906,91,2022-0115906,1
125864,2022-01,1998,44,2022-011998,1
125865,2022-01,9072,77,2022-019072,1
125874,2022-01,5906,78,2022-015906,1
125888,2022-01,9079,77,2022-019079,1
125900,2022-01,9817,78,2022-019817,1
125967,2022-01,5907,78,2022-015907,1
125969,2022-01,9055,77,2022-019055,1
125990,2022-01,9063,77,2022-019063,1
126019,2022-01,9140,77,2022-019140,1
126045,2022-01,9378,77,2022-019378,1
126056,2022-01,16050,91,2022-0116050,1
126059,2022-01,16206,77,2022-0116206,1
126067,2022-01,14764,63,2022-0114764,1
126078,2022-01,10668,75,2022-0110668,1
126082,2022-01,16049,91,2022-0116049,1
126108,2022-01,12223,67,2022-0112223,1
126146,2022-01,9057,77,2022-019057,1
126164,2022-01,15975,63,2022-0115975,1
126171,2022-01,15978,63,2022-0115978,1
126172,2022-01,15977,63,2022-0115977,1
126173,2022-01,15976,63,2022-0115976,1
126174,2022-01,15979,63,2022-0115979,1
126197,2022-01,15980,63,2022-0115980,1
126198,2022-01,15985,63,2022-0115985,1
126204,2022-01,15984,63,2022-0115984,1
126206,2022-01,15983,63,2022-0115983,1
126214,2022-01,15987,63,2022-0115987,1
126303,2022-01,13447,77,2022-0113447,1
126325,2022-01,9075,77,2022-019075,1
126333,2022-01,9089,77,2022-019089,1
126338,2022-01,9139,77,2022-019139,1
126345,2022-01,2633,92,2022-012633,1
126349,2022-01,9144,77,2022-019144,1
126356,2022-01,9088,77,2022-019088,1
126365,2022-01,12977,13,2022-0112977,1
126467,2022-01,15246,78,2022-0115246,1
126473,2022-01,2338,67,2022-012338,1
126475,2022-01,11795,06,2022-0111795,1
126515,2022-01,30,75,2022-0130,1
126517,2022-01,15243,78,2022-0115243,1
126523,2022-01,15245,78,2022-0115245,1
126530,2022-01,15244,78,2022-0115244,1
126554,2022-01,3295,94,2022-013295,1
126569,2022-01,15981,63,2022-0115981,1
126570,2022-01,15972,63,2022-0115972,1
126573,2022-01,14686,06,2022-0114686,1
126574,2022-01,16251,91,2022-0116251,1
126579,2022-01,14685,06,2022-0114685,1
126581,2022-01,14689,06,2022-0114689,1
126583,2022-01,14690,06,2022-0114690,1
126588,2022-01,14724,06,2022-0114724,1
126591,2022-01,14723,06,2022-0114723,1
126594,2022-01,12141,91,2022-0112141,1
126595,2022-01,14678,13,2022-0114678,1
126597,2022-01,6128,33,2022-016128,1
126605,2022-01,11220,75,2022-0111220,1
126609,2022-01,6766,75,2022-016766,1
126666,2022-01,14688,06,2022-0114688,1
126706,2022-01,15998,36,2022-0115998,1
126721,2022-01,9061,77,2022-019061,1
126729,2022-01,9059,77,2022-019059,1
126735,2022-01,2558,77,2022-012558,1
126741,2022-01,9142,77,2022-019142,1
126762,2022-01,6416,94,2022-016416,1
126764,2022-01,15988,75,2022-0115988,1
126766,2022-01,15173,15,2022-0115173,1
126786,2022-01,13770,77,2022-0113770,1
126788,2022-01,14728,77,2022-0114728,1
126809,2022-01,16255,94,2022-0116255,1
126864,2022-01,16243,78,2022-0116243,1
126865,2022-01,16240,78,2022-0116240,1
126867,2022-01,16238,78,2022-0116238,1
126868,2022-01,16237,78,2022-0116237,1
126869,2022-01,16234,78,2022-0116234,1
126870,2022-01,16231,78,2022-0116231,1
126871,2022-01,7382,78,2022-017382,1
126939,2022-01,16269,67,2022-0116269,1
126973,2022-01,7022,94,2022-017022,1
126988,2022-01,16275,67,2022-0116275,1
126992,2022-01,15209,34,2022-0115209,1
127018,2022-01,2281,67,2022-012281,1
127022,2022-01,2311,67,2022-012311,1
127027,2022-01,16279,67,2022-0116279,1
127061,2022-01,16282,94,2022-0116282,1
127070,2022-01,3694,33,2022-013694,1
127073,2022-01,2873,93,2022-012873,1
127087,2022-01,6241,78,2022-016241,1
127090,2022-01,6156,78,2022-016156,1
127092,2022-01,5572,33,2022-015572,1
127093,2022-01,6240,78,2022-016240,1
127098,2022-01,211,75,2022-01211,1
127102,2022-01,2898,77,2022-012898,1
127104,2022-01,16079,94,2022-0116079,1
127106,2022-01,14267,07,2022-0114267,1
127109,2022-01,12250,95,2022-0112250,1
127110,2022-01,12251,95,2022-0112251,1
127111,2022-01,12252,95,2022-0112252,1
127112,2022-01,12253,95,2022-0112253,1
127113,2022-01,12254,95,2022-0112254,1
127114,2022-01,11125,93,2022-0111125,1
127132,2022-01,9081,77,2022-019081,1
127138,2022-01,4819,33,2022-014819,1
127141,2022-01,2563,77,2022-012563,1
127162,2022-01,10518,95,2022-0110518,1
127178,2022-01,9060,77,2022-019060,1
127250,2022-01,2440,75,2022-012440,1
127282,2022-01,9074,77,2022-019074,1
127347,2022-01,14422,36,2022-0114422,1
127479,2022-01,5866,78,2022-015866,1
127494,2022-01,5867,78,2022-015867,1
127518,2022-01,5868,78,2022-015868,1
127519,2022-01,15996,36,2022-0115996,1
127535,2022-01,269,75,2022-01269,1
127548,2022-01,5873,78,2022-015873,1
127550,2022-01,2201,67,2022-012201,1
127570,2022-01,9082,77,2022-019082,1
127584,2022-01,9145,77,2022-019145,1
127598,2022-01,5878,78,2022-015878,1
127620,2022-01,9062,77,2022-019062,1
127648,2022-01,15731,36,2022-0115731,1
127666,2022-01,15997,36,2022-0115997,1
127675,2022-01,5887,78,2022-015887,1
127695,2022-01,16311,36,2022-0116311,1
127702,2022-01,5904,78,2022-015904,1
127958,2022-01,9720,75,2022-019720,1
127978,2022-01,15247,34,2022-0115247,1
127989,2022-01,15249,34,2022-0115249,1
128012,2022-01,10842,95,2022-0110842,1
128033,2022-01,16303,92,2022-0116303,1
128077,2022-01,15982,63,2022-0115982,1
128082,2022-01,15974,63,2022-0115974,1
128134,2022-01,5555,34,2022-015555,1
128309,2022-01,15711,34,2022-0115711,1
128363,2022-01,2349,67,2022-012349,1
128435,2022-01,14268,07,2022-0114268,1
128440,2022-01,6973,33,2022-016973,1
128487,2022-01,10619,93,2022-0110619,1
128488,2022-01,6517,94,2022-016517,1
128494,2022-01,16374,93,2022-0116374,1
128510,2022-01,16091,94,2022-0116091,1
128525,2022-01,15677,93,2022-0115677,1
128537,2022-01,12991,75,2022-0112991,1
128582,2022-01,14753,75,2022-0114753,1
128624,2022-01,2559,77,2022-012559,1
128678,2022-01,9505,78,2022-019505,1
128694,2022-01,5945,78,2022-015945,1
128700,2022-01,8657,78,2022-018657,1
128729,2022-01,6414,94,2022-016414,1
128731,2022-01,16391,34,2022-0116391,1
128756,2022-01,16358,34,2022-0116358,1
128807,2022-01,15986,63,2022-0115986,1
128810,2022-01,16327,78,2022-0116327,1
128820,2022-01,16328,78,2022-0116328,1
128821,2022-01,16011,63,2022-0116011,1
128824,2022-01,16014,63,2022-0116014,1
128828,2022-01,16013,63,2022-0116013,1
128830,2022-01,16329,78,2022-0116329,1
128849,2022-01,12885,06,2022-0112885,1
128941,2022-01,16395,06,2022-0116395,1
129076,2022-01,2636,75,2022-012636,1
129077,2022-01,15639,63,2022-0115639,1
129129,2022-01,15765,34,2022-0115765,1
129257,2022-01,15492,77,2022-0115492,1
129267,2022-01,16428,77,2022-0116428,1
129331,2022-01,1743,75,2022-011743,1
129340,2022-01,11709,78,2022-0111709,1
129473,2022-01,16439,33,2022-0116439,1
129509,2022-01,16321,33,2022-0116321,1
129554,2022-01,16436,75,2022-0116436,1
129587,2022-01,8038,94,2022-018038,1
129638,2022-01,14714,13,2022-0114714,1
129643,2022-01,16387,78,2022-0116387,1
129753,2022-01,3517,75,2022-013517,1
129774,2022-01,13259,67,2022-0113259,1
129791,2022-01,9813,67,2022-019813,1
129827,2022-01,16467,06,2022-0116467,1
129873,2022-01,2770,93,2022-012770,1
130245,2022-01,13648,67,2022-0113648,1
130270,2022-01,14423,36,2022-0114423,1
130271,2022-01,14424,36,2022-0114424,1
130272,2022-01,14426,36,2022-0114426,1
130273,2022-01,14425,36,2022-0114425,1
130274,2022-01,14427,36,2022-0114427,1
130275,2022-01,14430,36,2022-0114430,1
130276,2022-01,14429,36,2022-0114429,1
130277,2022-01,14428,36,2022-0114428,1
130656,2022-01,15599,06,2022-0115599,1
130722,2022-01,9452,94,2022-019452,1
130976,2022-01,16564,34,2022-0116564,1
130979,2022-01,8442,06,2022-018442,1
130997,2022-01,12229,06,2022-0112229,1
131012,2022-01,15332,34,2022-0115332,1
131025,2022-01,4958,44,2022-014958,1
131026,2022-01,4956,44,2022-014956,1
131027,2022-01,15267,44,2022-0115267,1
131028,2022-01,16537,44,2022-0116537,1
131057,2022-01,4952,44,2022-014952,1
131058,2022-01,10497,44,2022-0110497,1
131088,2022-01,12267,77,2022-0112267,1
131089,2022-01,14218,77,2022-0114218,1
131090,2022-01,14220,77,2022-0114220,1
131091,2022-01,14221,77,2022-0114221,1
131109,2022-01,16424,34,2022-0116424,1
131152,2022-01,16228,44,2022-0116228,1
131309,2022-01,15462,36,2022-0115462,1
131437,2022-01,5101,44,2022-015101,1
131439,2022-01,13467,13,2022-0113467,1
131443,2022-01,16322,44,2022-0116322,1
131447,2022-01,5103,44,2022-015103,1
131459,2022-01,8730,44,2022-018730,1
131466,2022-01,9893,44,2022-019893,1
131482,2022-01,8733,44,2022-018733,1
131485,2022-01,16223,44,2022-0116223,1
131507,2022-01,16606,34,2022-0116606,1
131519,2022-01,15709,34,2022-0115709,1
131523,2022-01,16608,67,2022-0116608,1
131524,2022-01,16609,77,2022-0116609,1
131551,2022-01,8020,94,2022-018020,1
131607,2022-01,15710,34,2022-0115710,1
131633,2022-01,5550,34,2022-015550,1
131656,2022-01,5519,34,2022-015519,1
131665,2022-01,16435,67,2022-0116435,1
131666,2022-01,16616,67,2022-0116616,1
131743,2022-01,2782,75,2022-012782,1
131770,2022-01,6395,94,2022-016395,1
131793,2022-01,11785,06,2022-0111785,1
131796,2022-01,9166,06,2022-019166,1
131846,2022-01,16631,33,2022-0116631,1
131956,2022-01,6971,33,2022-016971,1
131959,2022-01,6972,33,2022-016972,1
131964,2022-01,6976,33,2022-016976,1
132112,2022-01,13829,13,2022-0113829,1
132121,2022-01,15587,13,2022-0115587,1
132145,2022-01,16666,78,2022-0116666,1
132197,2022-01,15703,06,2022-0115703,1
132198,2022-01,15705,06,2022-0115705,1
132199,2022-01,12120,06,2022-0112120,1
132241,2022-01,16628,75,2022-0116628,1
132256,2022-01,12227,06,2022-0112227,1
132266,2022-01,16107,63,2022-0116107,1
132278,2022-01,14544,36,2022-0114544,1
132375,2022-01,3525,78,2022-013525,1
132381,2022-01,13404,94,2022-0113404,1
132560,2022-01,15860,34,2022-0115860,1
132586,2022-01,16112,34,2022-0116112,1
132593,2022-01,16115,34,2022-0116115,1
132979,2022-01,7917,94,2022-017917,1
133028,2022-01,16451,94,2022-0116451,1
133041,2022-01,16458,75,2022-0116458,1
133069,2022-01,16752,77,2022-0116752,1
133111,2022-01,2522,75,2022-012522,1
133160,2022-01,2714,93,2022-012714,1
133224,2022-01,16769,63,2022-0116769,1
133302,2022-01,15562,94,2022-0115562,1
133327,2022-01,15862,34,2022-0115862,1
133328,2022-01,15863,34,2022-0115863,1
133329,2022-01,15865,34,2022-0115865,1
133330,2022-01,15864,34,2022-0115864,1
133336,2022-01,15528,34,2022-0115528,1
133419,2022-01,15337,13,2022-0115337,1
133428,2022-01,15338,13,2022-0115338,1
133723,2022-01,16803,63,2022-0116803,1
133788,2022-01,9083,77,2022-019083,1
133802,2022-01,9070,77,2022-019070,1
133809,2022-01,9058,77,2022-019058,1
133911,2022-01,9143,77,2022-019143,1
133932,2022-01,16822,77,2022-0116822,1
133946,2022-01,12505,67,2022-0112505,1
133960,2022-01,13097,13,2022-0113097,1
134060,2022-01,15442,67,2022-0115442,1
134066,2022-01,14656,78,2022-0114656,1
134078,2022-01,11270,75,2022-0111270,1
134120,2022-01,5832,93,2022-015832,1
134224,2022-01,8978,76,2022-018978,1
134226,2022-01,8975,76,2022-018975,1
134228,2022-01,14988,76,2022-0114988,1
134239,2022-01,15804,34,2022-0115804,1
134241,2022-01,16853,34,2022-0116853,1
134336,2022-01,15768,63,2022-0115768,1
134347,2022-01,12129,06,2022-0112129,1
134433,2022-01,16861,78,2022-0116861,1
134455,2022-01,13833,77,2022-0113833,1
134486,2022-01,6606,78,2022-016606,1
134555,2022-01,16873,75,2022-0116873,1
134679,2022-01,16522,44,2022-0116522,1
134683,2022-01,3537,75,2022-013537,1
134743,2022-01,11556,06,2022-0111556,1
134751,2022-01,11870,06,2022-0111870,1
134752,2022-01,11866,06,2022-0111866,1
134753,2022-01,11867,06,2022-0111867,1
134756,2022-01,11871,06,2022-0111871,1
134762,2022-01,11869,06,2022-0111869,1
134763,2022-01,11872,06,2022-0111872,1
134812,2022-01,5737,75,2022-015737,1
134861,2022-01,15803,34,2022-0115803,1
134940,2022-01,16914,13,2022-0116914,1
134948,2022-01,16915,13,2022-0116915,1
134954,2022-01,16916,13,2022-0116916,1
134960,2022-01,16917,13,2022-0116917,1
134979,2022-01,9421,13,2022-019421,1
134984,2022-01,15518,44,2022-0115518,1
134996,2022-01,15308,34,2022-0115308,1
135041,2022-01,49,75,2022-0149,1
135056,2022-01,16276,07,2022-0116276,1
135185,2022-01,16460,91,2022-0116460,1
135470,2022-02,11785,06,2022-0211785,1
135564,2022-02,16739,34,2022-0216739,1
135624,2022-02,16715,59,2022-0216715,1
135649,2022-02,16778,67,2022-0216778,1
135703,2022-02,16817,67,2022-0216817,1
135751,2022-02,11806,94,2022-0211806,1
135770,2022-02,15646,34,2022-0215646,1
135780,2022-02,14981,36,2022-0214981,1
135862,2022-02,17001,92,2022-0217001,1
135968,2022-02,14304,15,2022-0214304,1
136038,2022-02,16769,63,2022-0216769,1
136054,2022-02,16803,63,2022-0216803,1
136060,2022-02,5904,78,2022-025904,1
136061,2022-02,12921,33,2022-0212921,1
136067,2022-02,14269,13,2022-0214269,1
136086,2022-02,15103,13,2022-0215103,1
136087,2022-02,9817,78,2022-029817,1
136096,2022-02,16203,34,2022-0216203,1
136102,2022-02,4587,33,2022-024587,1
136125,2022-02,17020,78,2022-0217020,1
136174,2022-02,16866,75,2022-0216866,1
136198,2022-02,2507,75,2022-022507,1
136223,2022-02,16914,13,2022-0216914,1
136227,2022-02,16915,13,2022-0216915,1
136232,2022-02,16916,13,2022-0216916,1
136235,2022-02,16917,13,2022-0216917,1
136266,2022-02,14364,77,2022-0214364,1
136274,2022-02,16846,77,2022-0216846,1
136279,2022-02,17035,34,2022-0217035,1
136291,2022-02,16847,77,2022-0216847,1
136323,2022-02,15804,34,2022-0215804,1
136473,2022-02,14286,33,2022-0214286,1
136477,2022-02,14288,33,2022-0214288,1
136528,2022-02,11678,06,2022-0211678,1
136534,2022-02,16322,44,2022-0216322,1
136586,2022-02,2500,75,2022-022500,1
136595,2022-02,16258,07,2022-0216258,1
136601,2022-02,16259,07,2022-0216259,1
136617,2022-02,16050,91,2022-0216050,1
136618,2022-02,16051,91,2022-0216051,1
136620,2022-02,16052,91,2022-0216052,1
136622,2022-02,16054,91,2022-0216054,1
136632,2022-02,13818,33,2022-0213818,1
136635,2022-02,14289,33,2022-0214289,1
136666,2022-02,15906,91,2022-0215906,1
136669,2022-02,16049,91,2022-0216049,1
136680,2022-02,5868,78,2022-025868,1
136707,2022-02,2269,67,2022-022269,1
136779,2022-02,15518,44,2022-0215518,1
136887,2022-02,16055,91,2022-0216055,1
137182,2022-02,2276,33,2022-022276,1
137186,2022-02,14583,33,2022-0214583,1
137363,2022-02,17151,92,2022-0217151,1
137470,2022-02,2782,75,2022-022782,1
137768,2022-02,17123,36,2022-0217123,1
137775,2022-02,6766,75,2022-026766,1
138009,2022-02,11,75,2022-0211,1
138208,2022-02,2201,67,2022-022201,1
138230,2022-02,14290,33,2022-0214290,1
138550,2022-02,16944,36,2022-0216944,1
138743,2022-02,17342,92,2022-0217342,1
138895,2022-02,17344,75,2022-0217344,1
138913,2022-02,16056,91,2022-0216056,1
138963,2022-02,16059,91,2022-0216059,1
138984,2022-02,16065,91,2022-0216065,1
139010,2022-02,15682,63,2022-0215682,1
139038,2022-02,15095,76,2022-0215095,1
139082,2022-02,17293,56,2022-0217293,1
139195,2022-02,14431,36,2022-0214431,1
139233,2022-02,16419,67,2022-0216419,1
139244,2022-02,17084,07,2022-0217084,1
139253,2022-02,16742,34,2022-0216742,1
139366,2022-02,16276,07,2022-0216276,1
139478,2022-02,6729,78,2022-026729,1
139637,2022-02,15945,63,2022-0215945,1
139776,2022-02,15838,36,2022-0215838,1
139838,2022-02,5884,78,2022-025884,1
139859,2022-02,15067,76,2022-0215067,1
139870,2022-02,2227,67,2022-022227,1
139875,2022-02,15980,63,2022-0215980,1
139876,2022-02,15620,63,2022-0215620,1
139878,2022-02,15982,63,2022-0215982,1
139888,2022-02,8621,94,2022-028621,1
139908,2022-02,17119,26,2022-0217119,1
139927,2022-02,16679,34,2022-0216679,1
139980,2022-02,4476,94,2022-024476,1
140086,2022-02,16775,77,2022-0216775,1
140112,2022-02,9634,94,2022-029634,1
140132,2022-02,5867,78,2022-025867,1
140143,2022-02,13385,91,2022-0213385,1
140175,2022-02,17476,18,2022-0217476,1
140212,2022-02,17481,18,2022-0217481,1
140364,2022-02,6295,33,2022-026295,1
140432,2022-02,16071,91,2022-0216071,1
140459,2022-02,16076,91,2022-0216076,1
140470,2022-02,16080,91,2022-0216080,1
140479,2022-02,14456,36,2022-0214456,1
140481,2022-02,16081,91,2022-0216081,1
140483,2022-02,16082,91,2022-0216082,1
140487,2022-02,15524,36,2022-0215524,1
140490,2022-02,15525,36,2022-0215525,1
140663,2022-02,16735,07,2022-0216735,1
140712,2022-02,15773,63,2022-0215773,1
140733,2022-02,16083,91,2022-0216083,1
140737,2022-02,16087,91,2022-0216087,1
140740,2022-02,16089,91,2022-0216089,1
140754,2022-02,16090,91,2022-0216090,1
140769,2022-02,16092,91,2022-0216092,1
140781,2022-02,16093,91,2022-0216093,1
140794,2022-02,15704,06,2022-0215704,1
140809,2022-02,16095,91,2022-0216095,1
140811,2022-02,16094,91,2022-0216094,1
140817,2022-02,16096,91,2022-0216096,1
140821,2022-02,16097,91,2022-0216097,1
140822,2022-02,16098,91,2022-0216098,1
140824,2022-02,15775,63,2022-0215775,1
140825,2022-02,16099,91,2022-0216099,1
141084,2022-02,12321,06,2022-0212321,1
141085,2022-02,12624,06,2022-0212624,1
141094,2022-02,17182,67,2022-0217182,1
141155,2022-02,8517,36,2022-028517,1
141301,2022-02,16844,07,2022-0216844,1
141316,2022-02,16753,67,2022-0216753,1
141369,2022-02,6584,94,2022-026584,1
141679,2022-02,16037,78,2022-0216037,1
141682,2022-02,16038,78,2022-0216038,1
141686,2022-02,2935,77,2022-022935,1
141694,2022-02,17868,36,2022-0217868,1
141748,2022-02,12099,06,2022-0212099,1
141765,2022-02,17054,67,2022-0217054,1
141774,2022-02,17076,44,2022-0217076,1
141800,2022-02,17593,06,2022-0217593,1
141812,2022-02,14422,36,2022-0214422,1
141821,2022-02,5550,34,2022-025550,1
141843,2022-02,15710,34,2022-0215710,1
141848,2022-02,16500,06,2022-0216500,1
141854,2022-02,15690,34,2022-0215690,1
141858,2022-02,5519,34,2022-025519,1
141874,2022-02,16606,34,2022-0216606,1
141889,2022-02,17336,75,2022-0217336,1
141913,2022-02,17890,34,2022-0217890,1
141922,2022-02,15166,76,2022-0215166,1
141937,2022-02,13799,06,2022-0213799,1
141963,2022-02,15706,34,2022-0215706,1
141965,2022-02,17893,06,2022-0217893,1
142019,2022-02,386,75,2022-02386,1
142033,2022-02,15765,34,2022-0215765,1
142059,2022-02,5546,34,2022-025546,1
142139,2022-02,17007,59,2022-0217007,1
142143,2022-02,17006,59,2022-0217006,1
142147,2022-02,17008,59,2022-0217008,1
142154,2022-02,17009,59,2022-0217009,1
142157,2022-02,17011,59,2022-0217011,1
142159,2022-02,17010,59,2022-0217010,1
142161,2022-02,5539,34,2022-025539,1
142175,2022-02,15488,77,2022-0215488,1
142390,2022-02,10360,67,2022-0210360,1
142450,2022-02,13072,06,2022-0213072,1
142482,2022-02,17932,78,2022-0217932,1
142503,2022-02,17934,78,2022-0217934,1
142545,2022-02,17872,78,2022-0217872,1
142621,2022-02,17931,92,2022-0217931,1
142623,2022-02,13257,94,2022-0213257,1
142729,2022-02,13367,06,2022-0213367,1
142731,2022-02,12418,06,2022-0212418,1
142746,2022-02,13807,06,2022-0213807,1
142772,2022-02,13262,94,2022-0213262,1
142782,2022-02,16857,94,2022-0216857,1
142787,2022-02,17070,77,2022-0217070,1
142791,2022-02,16954,77,2022-0216954,1
142806,2022-02,17938,77,2022-0217938,1
142817,2022-02,11905,06,2022-0211905,1
142833,2022-02,17922,56,2022-0217922,1
142871,2022-02,16911,34,2022-0216911,1
142924,2022-02,17944,77,2022-0217944,1
142955,2022-02,15134,76,2022-0215134,1
142962,2022-02,16910,34,2022-0216910,1
142963,2022-02,12120,06,2022-0212120,1
142991,2022-02,15703,06,2022-0215703,1
143012,2022-02,15705,06,2022-0215705,1
143028,2022-02,16104,34,2022-0216104,1
143060,2022-02,15136,76,2022-0215136,1
143084,2022-02,16912,34,2022-0216912,1
143105,2022-02,16913,34,2022-0216913,1
143124,2022-02,15139,76,2022-0215139,1
143211,2022-02,15161,76,2022-0215161,1
143252,2022-02,15164,76,2022-0215164,1
143298,2022-02,16195,76,2022-0216195,1
143346,2022-02,15137,76,2022-0215137,1
143372,2022-02,15158,76,2022-0215158,1
143403,2022-02,15162,76,2022-0215162,1
